Player1,Player2,Matches
Azam Khan,Mohammad Amir Khan,0.1111111111111111
Mohammad Amir Khan,Azam Khan,0.25
Azam Khan,Wahab Riaz,0.1111111111111111
Wahab Riaz,Azam Khan,0.1
JJ Roy,DJG Sammy,0.125
DJG Sammy,JJ Roy,0.25
JJ Roy,Hasan Ali,0.125
Hasan Ali,JJ Roy,0.1111111111111111
JJ Roy,LA Dawson,0.125
LA Dawson,JJ Roy,0.25
JJ Roy,Mohammad Amir Khan,0.125
Mohammad Amir Khan,JJ Roy,0.25
JJ Roy,Rahat Ali,0.125
Rahat Ali,JJ Roy,0.1
JJ Roy,Wahab Riaz,0.125
Wahab Riaz,JJ Roy,0.1
SR Watson,Hasan Ali,0.1111111111111111
Hasan Ali,SR Watson,0.1111111111111111
SR Watson,Mohammad Amir Khan,0.1111111111111111
Mohammad Amir Khan,SR Watson,0.25
SR Watson,Rahat Ali,0.1111111111111111
Rahat Ali,SR Watson,0.1
SR Watson,Wahab Riaz,0.1111111111111111
Wahab Riaz,SR Watson,0.1
Sarfraz Ahmed,DJG Sammy,0.1111111111111111
DJG Sammy,Sarfraz Ahmed,0.25
Sarfraz Ahmed,Hasan Ali,0.1111111111111111
Hasan Ali,Sarfraz Ahmed,0.1111111111111111
Sarfraz Ahmed,LA Dawson,0.1111111111111111
LA Dawson,Sarfraz Ahmed,0.25
Sarfraz Ahmed,Mohammad Amir Khan,0.1111111111111111
Mohammad Amir Khan,Sarfraz Ahmed,0.25
Sarfraz Ahmed,Rahat Ali,0.1111111111111111
Rahat Ali,Sarfraz Ahmed,0.1
Sarfraz Ahmed,Wahab Riaz,0.1111111111111111
Wahab Riaz,Sarfraz Ahmed,0.1
Sohail Khan,Rahat Ali,0.125
Rahat Ali,Sohail Khan,0.1
Sohail Khan,Wahab Riaz,0.125
Wahab Riaz,Sohail Khan,0.1
Imran Tahir,Faheem Ashraf,0.1
Faheem Ashraf,Imran Tahir,0.14285714285714285
JM Vince,Akif Javed,0.2
Akif Javed,JM Vince,0.16666666666666666
JM Vince,Amad Butt,0.2
Amad Butt,JM Vince,0.2
JM Vince,Faheem Ashraf,0.2
Faheem Ashraf,JM Vince,0.14285714285714285
JM Vince,Muhammad Musa,0.2
Muhammad Musa,JM Vince,0.14285714285714285
JM Vince,Shadab Khan,0.2
Shadab Khan,JM Vince,0.1111111111111111
Khushdil Shah,Akif Javed,0.09090909090909091
Akif Javed,Khushdil Shah,0.16666666666666666
Khushdil Shah,Amad Butt,0.09090909090909091
Amad Butt,Khushdil Shah,0.2
Khushdil Shah,Faheem Ashraf,0.09090909090909091
Faheem Ashraf,Khushdil Shah,0.14285714285714285
Khushdil Shah,Hussain Talat,0.09090909090909091
Hussain Talat,Khushdil Shah,0.2
MM Ali,Amad Butt,0.1111111111111111
Amad Butt,MM Ali,0.2
MM Ali,Faheem Ashraf,0.1111111111111111
Faheem Ashraf,MM Ali,0.14285714285714285
MM Ali,Shadab Khan,0.3333333333333333
Shadab Khan,MM Ali,0.2222222222222222
Mohammad Ilyas,Amad Butt,0.1111111111111111
Amad Butt,Mohammad Ilyas,0.2
Mohammad Ilyas,Faheem Ashraf,0.1111111111111111
Faheem Ashraf,Mohammad Ilyas,0.14285714285714285
RR Rossouw,Amad Butt,0.1111111111111111
Amad Butt,RR Rossouw,0.2
Shahid Afridi,Akif Javed,0.1111111111111111
Akif Javed,Shahid Afridi,0.16666666666666666
Shahid Afridi,Faheem Ashraf,0.1111111111111111
Faheem Ashraf,Shahid Afridi,0.14285714285714285
Shahid Afridi,Muhammad Musa,0.1111111111111111
Muhammad Musa,Shahid Afridi,0.14285714285714285
Shan Masood,Akif Javed,0.09090909090909091
Akif Javed,Shan Masood,0.16666666666666666
Shan Masood,Faheem Ashraf,0.09090909090909091
Faheem Ashraf,Shan Masood,0.14285714285714285
Shan Masood,Muhammad Musa,0.09090909090909091
Muhammad Musa,Shan Masood,0.14285714285714285
Sohail Tanvir,Amad Butt,0.3
Amad Butt,Sohail Tanvir,0.4
Sohail Tanvir,Muhammad Musa,0.1
Muhammad Musa,Sohail Tanvir,0.14285714285714285
Zeeshan Ashraf,Akif Javed,0.09090909090909091
Akif Javed,Zeeshan Ashraf,0.16666666666666666
Zeeshan Ashraf,Amad Butt,0.09090909090909091
Amad Butt,Zeeshan Ashraf,0.2
Zeeshan Ashraf,Faheem Ashraf,0.09090909090909091
Faheem Ashraf,Zeeshan Ashraf,0.14285714285714285
Zeeshan Ashraf,Hussain Talat,0.09090909090909091
Hussain Talat,Zeeshan Ashraf,0.2
Zeeshan Ashraf,Muhammad Musa,0.09090909090909091
Muhammad Musa,Zeeshan Ashraf,0.14285714285714285
Zeeshan Ashraf,Shadab Khan,0.09090909090909091
Shadab Khan,Zeeshan Ashraf,0.1111111111111111
AD Hales,Anwar Ali,0.1111111111111111
Anwar Ali,AD Hales,0.3333333333333333
AD Hales,Mohammad Hasnain,0.1111111111111111
Mohammad Hasnain,AD Hales,0.1111111111111111
AD Hales,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,AD Hales,0.1111111111111111
AD Hales,Sohail Khan,0.1111111111111111
Sohail Khan,AD Hales,0.125
AD Hales,TS Mills,0.1111111111111111
TS Mills,AD Hales,0.25
Babar Azam,Naseem Shah,0.16666666666666666
Naseem Shah,Babar Azam,0.5
Babar Azam,Sohail Khan,0.16666666666666666
Sohail Khan,Babar Azam,0.375
Babar Azam,TS Mills,0.08333333333333333
TS Mills,Babar Azam,0.25
CAK Walton,Mohammad Hasnain,0.16666666666666666
Mohammad Hasnain,CAK Walton,0.3333333333333333
CAK Walton,Sohail Khan,0.16666666666666666
Sohail Khan,CAK Walton,0.375
CJ Jordan,Naseem Shah,0.1111111111111111
Naseem Shah,CJ Jordan,0.16666666666666666
CJ Jordan,TS Mills,0.1111111111111111
TS Mills,CJ Jordan,0.25
CS Delport,Anwar Ali,0.125
Anwar Ali,CS Delport,0.3333333333333333
CS Delport,Mohammad Nawaz,0.25
Mohammad Nawaz,CS Delport,0.3333333333333333
CS Delport,Sohail Khan,0.25
Sohail Khan,CS Delport,0.375
Iftikhar Ahmed,Mohammad Hasnain,0.08333333333333333
Mohammad Hasnain,Iftikhar Ahmed,0.1111111111111111
Iftikhar Ahmed,Naseem Shah,0.16666666666666666
Naseem Shah,Iftikhar Ahmed,0.5
Iftikhar Ahmed,Sohail Khan,0.16666666666666666
Sohail Khan,Iftikhar Ahmed,0.375
Iftikhar Ahmed,TS Mills,0.08333333333333333
TS Mills,Iftikhar Ahmed,0.25
Imad Wasim,Mohammad Hasnain,0.09090909090909091
Mohammad Hasnain,Imad Wasim,0.1111111111111111
Imad Wasim,Naseem Shah,0.09090909090909091
Naseem Shah,Imad Wasim,0.16666666666666666
Imad Wasim,Sohail Khan,0.09090909090909091
Sohail Khan,Imad Wasim,0.125
Imad Wasim,TS Mills,0.09090909090909091
TS Mills,Imad Wasim,0.25
Mohammad Amir,Mohammad Hasnain,0.09090909090909091
Mohammad Hasnain,Mohammad Amir,0.1111111111111111
Sharjeel Khan,Anwar Ali,0.08333333333333333
Anwar Ali,Sharjeel Khan,0.3333333333333333
Sharjeel Khan,Mohammad Hasnain,0.08333333333333333
Mohammad Hasnain,Sharjeel Khan,0.1111111111111111
Sharjeel Khan,Mohammad Nawaz,0.08333333333333333
Mohammad Nawaz,Sharjeel Khan,0.1111111111111111
Sharjeel Khan,Naseem Shah,0.16666666666666666
Naseem Shah,Sharjeel Khan,0.5
Sharjeel Khan,Sohail Khan,0.08333333333333333
Sohail Khan,Sharjeel Khan,0.125
Sharjeel Khan,TS Mills,0.08333333333333333
TS Mills,Sharjeel Khan,0.25
Umaid Asif,Mohammad Hasnain,0.14285714285714285
Mohammad Hasnain,Umaid Asif,0.1111111111111111
Umaid Asif,TS Mills,0.14285714285714285
TS Mills,Umaid Asif,0.25
CA Lynn,Faheem Ashraf,0.125
Faheem Ashraf,CA Lynn,0.14285714285714285
CA Lynn,Muhammad Musa,0.125
Muhammad Musa,CA Lynn,0.14285714285714285
D Wiese,Amad Butt,0.09090909090909091
Amad Butt,D Wiese,0.2
D Wiese,Faheem Ashraf,0.09090909090909091
Faheem Ashraf,D Wiese,0.14285714285714285
DJ Vilas,Shadab Khan,0.2
Shadab Khan,DJ Vilas,0.1111111111111111
Faizan Khan,Faheem Ashraf,1.0
Faheem Ashraf,Faizan Khan,0.14285714285714285
Fakhar Zaman,Amad Butt,0.08333333333333333
Amad Butt,Fakhar Zaman,0.2
Fakhar Zaman,Faheem Ashraf,0.08333333333333333
Faheem Ashraf,Fakhar Zaman,0.14285714285714285
Fakhar Zaman,Hussain Talat,0.08333333333333333
Hussain Talat,Fakhar Zaman,0.2
Fakhar Zaman,Muhammad Musa,0.08333333333333333
Muhammad Musa,Fakhar Zaman,0.14285714285714285
Fakhar Zaman,Shadab Khan,0.08333333333333333
Shadab Khan,Fakhar Zaman,0.1111111111111111
Mohammad Hafeez,Ahmed Safi Abdullah,0.07692307692307693
Ahmed Safi Abdullah,Mohammad Hafeez,0.3333333333333333
Mohammad Hafeez,Amad Butt,0.07692307692307693
Amad Butt,Mohammad Hafeez,0.2
Mohammad Hafeez,Faheem Ashraf,0.07692307692307693
Faheem Ashraf,Mohammad Hafeez,0.14285714285714285
Mohammad Hafeez,Hussain Talat,0.07692307692307693
Hussain Talat,Mohammad Hafeez,0.2
Mohammad Hafeez,Muhammad Musa,0.07692307692307693
Muhammad Musa,Mohammad Hafeez,0.14285714285714285
Mohammad Hafeez,Shadab Khan,0.23076923076923078
Shadab Khan,Mohammad Hafeez,0.2222222222222222
SR Patel,Ahmed Safi Abdullah,0.08333333333333333
Ahmed Safi Abdullah,SR Patel,0.3333333333333333
SR Patel,Amad Butt,0.08333333333333333
Amad Butt,SR Patel,0.2
SR Patel,Faheem Ashraf,0.08333333333333333
Faheem Ashraf,SR Patel,0.14285714285714285
SR Patel,Shadab Khan,0.08333333333333333
Shadab Khan,SR Patel,0.1111111111111111
Sohail Akhtar,Ahmed Safi Abdullah,0.07692307692307693
Ahmed Safi Abdullah,Sohail Akhtar,0.3333333333333333
Sohail Akhtar,Shadab Khan,0.07692307692307693
Shadab Khan,Sohail Akhtar,0.1111111111111111
DJG Sammy,Imran Tahir,0.25
Imran Tahir,DJG Sammy,0.1
DJG Sammy,Mohammad Irfan,0.25
Mohammad Irfan,DJG Sammy,0.125
DJG Sammy,Shahid Afridi,0.25
Shahid Afridi,DJG Sammy,0.1111111111111111
Haider Ali,Imran Tahir,0.1
Imran Tahir,Haider Ali,0.1
Haider Ali,Mohammad Ilyas,0.1
Mohammad Ilyas,Haider Ali,0.1111111111111111
Haider Ali,Mohammad Irfan,0.1
Mohammad Irfan,Haider Ali,0.125
Haider Ali,Shahid Afridi,0.1
Shahid Afridi,Haider Ali,0.1111111111111111
Haider Ali,Sohail Tanvir,0.1
Sohail Tanvir,Haider Ali,0.1
Hasan Ali,Imran Tahir,0.1111111111111111
Imran Tahir,Hasan Ali,0.1
Hasan Ali,Mohammad Irfan,0.1111111111111111
Mohammad Irfan,Hasan Ali,0.125
Hasan Ali,Shahid Afridi,0.3333333333333333
Shahid Afridi,Hasan Ali,0.2222222222222222
Hasan Ali,Sohail Tanvir,0.1111111111111111
Sohail Tanvir,Hasan Ali,0.1
Kamran Akmal,Mohammad Ilyas,0.1111111111111111
Mohammad Ilyas,Kamran Akmal,0.1111111111111111
Kamran Akmal,Sohail Tanvir,0.1111111111111111
Sohail Tanvir,Kamran Akmal,0.1
LA Dawson,Imran Tahir,0.25
Imran Tahir,LA Dawson,0.1
LA Dawson,Mohammad Ilyas,0.25
Mohammad Ilyas,LA Dawson,0.1111111111111111
LA Dawson,Shahid Afridi,0.25
Shahid Afridi,LA Dawson,0.1111111111111111
LA Dawson,Sohail Tanvir,0.25
Sohail Tanvir,LA Dawson,0.1
LS Livingstone,Mohammad Ilyas,0.125
Mohammad Ilyas,LS Livingstone,0.1111111111111111
Mohammad Amir Khan,Mohammad Ilyas,0.25
Mohammad Ilyas,Mohammad Amir Khan,0.1111111111111111
Mohammad Amir Khan,Mohammad Irfan,0.25
Mohammad Irfan,Mohammad Amir Khan,0.125
Mohammad Amir Khan,Sohail Tanvir,0.25
Sohail Tanvir,Mohammad Amir Khan,0.1
Rahat Ali,Mohammad Ilyas,0.1
Mohammad Ilyas,Rahat Ali,0.1111111111111111
Rahat Ali,Sohail Tanvir,0.1
Sohail Tanvir,Rahat Ali,0.1
Shoaib Malik,Mohammad Ilyas,0.1111111111111111
Mohammad Ilyas,Shoaib Malik,0.1111111111111111
Shoaib Malik,Mohammad Irfan,0.1111111111111111
Mohammad Irfan,Shoaib Malik,0.125
Shoaib Malik,Sohail Tanvir,0.1111111111111111
Sohail Tanvir,Shoaib Malik,0.1
T Banton,Mohammad Irfan,0.14285714285714285
Mohammad Irfan,T Banton,0.125
Wahab Riaz,Imran Tahir,0.1
Imran Tahir,Wahab Riaz,0.1
Wahab Riaz,Shahid Afridi,0.3
Shahid Afridi,Wahab Riaz,0.2222222222222222
Wahab Riaz,Sohail Tanvir,0.3
Sohail Tanvir,Wahab Riaz,0.2
Ahmed Safi Abdullah,Naseem Shah,0.3333333333333333
Naseem Shah,Ahmed Safi Abdullah,0.16666666666666666
Ahmed Safi Abdullah,TS Mills,0.3333333333333333
TS Mills,Ahmed Safi Abdullah,0.25
Amad Butt,Naseem Shah,0.2
Naseem Shah,Amad Butt,0.16666666666666666
Amad Butt,TS Mills,0.2
TS Mills,Amad Butt,0.25
Asif Ali,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,Asif Ali,0.1111111111111111
Asif Ali,TS Mills,0.1111111111111111
TS Mills,Asif Ali,0.25
C Munro,Mohammad Hasnain,0.125
Mohammad Hasnain,C Munro,0.1111111111111111
C Munro,Naseem Shah,0.125
Naseem Shah,C Munro,0.16666666666666666
C Munro,Sohail Khan,0.125
Sohail Khan,C Munro,0.125
C Munro,TS Mills,0.125
TS Mills,C Munro,0.25
CA Ingram,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,CA Ingram,0.1111111111111111
CA Ingram,Naseem Shah,0.1111111111111111
Naseem Shah,CA Ingram,0.16666666666666666
CA Ingram,Sohail Khan,0.1111111111111111
Sohail Khan,CA Ingram,0.125
CA Ingram,TS Mills,0.1111111111111111
TS Mills,CA Ingram,0.25
DJ Malan,Naseem Shah,0.25
Naseem Shah,DJ Malan,0.16666666666666666
Faheem Ashraf,Naseem Shah,0.14285714285714285
Naseem Shah,Faheem Ashraf,0.16666666666666666
L Ronchi,Naseem Shah,0.125
Naseem Shah,L Ronchi,0.16666666666666666
Shadab Khan,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,Shadab Khan,0.1111111111111111
Shadab Khan,Sohail Khan,0.1111111111111111
Sohail Khan,Shadab Khan,0.125
Shadab Khan,TS Mills,0.1111111111111111
TS Mills,Shadab Khan,0.25
Khushdil Shah,CJ Jordan,0.09090909090909091
CJ Jordan,Khushdil Shah,0.1111111111111111
Khushdil Shah,Mohammad Amir,0.09090909090909091
Mohammad Amir,Khushdil Shah,0.09090909090909091
MM Ali,CJ Jordan,0.2222222222222222
CJ Jordan,MM Ali,0.3333333333333333
MM Ali,CS Delport,0.1111111111111111
CS Delport,MM Ali,0.125
MM Ali,Iftikhar Ahmed,0.1111111111111111
Iftikhar Ahmed,MM Ali,0.08333333333333333
MM Ali,Imad Wasim,0.1111111111111111
Imad Wasim,MM Ali,0.09090909090909091
MM Ali,Mohammad Amir,0.2222222222222222
Mohammad Amir,MM Ali,0.2727272727272727
MM Ali,Umaid Asif,0.1111111111111111
Umaid Asif,MM Ali,0.14285714285714285
RR Rossouw,CS Delport,0.1111111111111111
CS Delport,RR Rossouw,0.125
RR Rossouw,Iftikhar Ahmed,0.1111111111111111
Iftikhar Ahmed,RR Rossouw,0.08333333333333333
RR Rossouw,Mohammad Amir,0.2222222222222222
Mohammad Amir,RR Rossouw,0.2727272727272727
RR Rossouw,Umaid Asif,0.1111111111111111
Umaid Asif,RR Rossouw,0.14285714285714285
RS Bopara,CJ Jordan,0.16666666666666666
CJ Jordan,RS Bopara,0.1111111111111111
RS Bopara,CS Delport,0.16666666666666666
CS Delport,RS Bopara,0.125
RS Bopara,Mohammad Amir,0.3333333333333333
Mohammad Amir,RS Bopara,0.2727272727272727
Shahid Afridi,CJ Jordan,0.1111111111111111
CJ Jordan,Shahid Afridi,0.1111111111111111
Shahid Afridi,Mohammad Amir,0.3333333333333333
Mohammad Amir,Shahid Afridi,0.36363636363636365
Shan Masood,CJ Jordan,0.18181818181818182
CJ Jordan,Shan Masood,0.3333333333333333
Shan Masood,CS Delport,0.09090909090909091
CS Delport,Shan Masood,0.125
Shan Masood,Iftikhar Ahmed,0.18181818181818182
Iftikhar Ahmed,Shan Masood,0.25
Shan Masood,Imad Wasim,0.18181818181818182
Imad Wasim,Shan Masood,0.2727272727272727
Shan Masood,Mohammad Amir,0.09090909090909091
Mohammad Amir,Shan Masood,0.09090909090909091
Shan Masood,Umaid Asif,0.09090909090909091
Umaid Asif,Shan Masood,0.14285714285714285
Sohail Tanvir,CJ Jordan,0.1
CJ Jordan,Sohail Tanvir,0.1111111111111111
Zeeshan Ashraf,Iftikhar Ahmed,0.09090909090909091
Iftikhar Ahmed,Zeeshan Ashraf,0.08333333333333333
Zeeshan Ashraf,Mohammad Amir,0.2727272727272727
Mohammad Amir,Zeeshan Ashraf,0.36363636363636365
Zeeshan Ashraf,Umaid Asif,0.09090909090909091
Umaid Asif,Zeeshan Ashraf,0.14285714285714285
DJG Sammy,Dilbar Hussain,0.25
Dilbar Hussain,DJG Sammy,0.09090909090909091
DJG Sammy,Maaz Khan,0.25
Maaz Khan,DJG Sammy,0.3333333333333333
DJG Sammy,Shaheen Shah Afridi,0.25
Shaheen Shah Afridi,DJG Sammy,0.08333333333333333
Haider Ali,D Wiese,0.2
D Wiese,Haider Ali,0.2727272727272727
Haider Ali,Dilbar Hussain,0.2
Dilbar Hussain,Haider Ali,0.2727272727272727
Haider Ali,Maaz Khan,0.2
Maaz Khan,Haider Ali,1.0
Haider Ali,Salman Irshad,0.1
Salman Irshad,Haider Ali,0.2
Kamran Akmal,Salman Irshad,0.1111111111111111
Salman Irshad,Kamran Akmal,0.2
Kamran Akmal,Shaheen Shah Afridi,0.2222222222222222
Shaheen Shah Afridi,Kamran Akmal,0.25
L Gregory,Dilbar Hussain,0.25
Dilbar Hussain,L Gregory,0.09090909090909091
L Gregory,Maaz Khan,0.25
Maaz Khan,L Gregory,0.3333333333333333
LS Livingstone,D Wiese,0.125
D Wiese,LS Livingstone,0.09090909090909091
LS Livingstone,Maaz Khan,0.125
Maaz Khan,LS Livingstone,0.3333333333333333
Mohammad Mohsin,D Wiese,0.5
D Wiese,Mohammad Mohsin,0.09090909090909091
Mohammad Mohsin,Dilbar Hussain,0.5
Dilbar Hussain,Mohammad Mohsin,0.09090909090909091
T Banton,D Wiese,0.14285714285714285
D Wiese,T Banton,0.09090909090909091
T Banton,Salman Irshad,0.14285714285714285
Salman Irshad,T Banton,0.2
T Banton,Shaheen Shah Afridi,0.2857142857142857
Shaheen Shah Afridi,T Banton,0.25
Wahab Riaz,Dilbar Hussain,0.1
Dilbar Hussain,Wahab Riaz,0.09090909090909091
Wahab Riaz,Shaheen Shah Afridi,0.3
Shaheen Shah Afridi,Wahab Riaz,0.3333333333333333
JM Vince,Mohammad Hasnain,0.2
Mohammad Hasnain,JM Vince,0.1111111111111111
JM Vince,Mohammad Nawaz,0.2
