Player1,Player2,Matches
Sohail Tanvir,Babar Azam,0.14285714285714285
Imad Wasim,JP Faulkner,0.1111111111111111
JP Faulkner,Imad Wasim,0.16666666666666666
Imad Wasim,Mohammad Hasnain,0.1111111111111111
Mohammad Hasnain,Imad Wasim,0.3333333333333333
Imad Wasim,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,Imad Wasim,0.2
Imad Wasim,Naseem Shah,0.1111111111111111
Naseem Shah,Imad Wasim,0.1
Imad Wasim,Sohail Tanvir,0.1111111111111111
Sohail Tanvir,Imad Wasim,0.14285714285714285
JM Clarke,Sohail Tanvir,0.125
Sohail Tanvir,JM Clarke,0.14285714285714285
L Gregory,Mohammad Nawaz,0.14285714285714285
Mohammad Nawaz,L Gregory,0.2
L Gregory,Naseem Shah,0.14285714285714285
Naseem Shah,L Gregory,0.1
Mohammad Ilyas,JP Faulkner,0.3333333333333333
JP Faulkner,Mohammad Ilyas,0.16666666666666666
Mohammad Ilyas,Mohammad Nawaz,0.3333333333333333
Mohammad Nawaz,Mohammad Ilyas,0.2
Mohammad Ilyas,Naseem Shah,0.3333333333333333
Naseem Shah,Mohammad Ilyas,0.1
Mohammad Ilyas,Sohail Tanvir,0.3333333333333333
Sohail Tanvir,Mohammad Ilyas,0.14285714285714285
Mohammad Nabi,Naseem Shah,0.1111111111111111
Naseem Shah,Mohammad Nabi,0.1
Mohammad Taha,Iftikhar Ahmed,0.2
Iftikhar Ahmed,Mohammad Taha,0.1
Mohammad Taha,Mohammad Nawaz,0.2
Mohammad Nawaz,Mohammad Taha,0.2
Mohammad Taha,Naseem Shah,0.2
Naseem Shah,Mohammad Taha,0.1
Sharjeel Khan,Mohammad Hasnain,0.1
Mohammad Hasnain,Sharjeel Khan,0.3333333333333333
Sharjeel Khan,Sohail Tanvir,0.1
Sohail Tanvir,Sharjeel Khan,0.14285714285714285
TA Lammonby,Mohammad Hasnain,0.3333333333333333
Mohammad Hasnain,TA Lammonby,0.3333333333333333
TA Lammonby,Naseem Shah,0.3333333333333333
Naseem Shah,TA Lammonby,0.1
BCJ Cutting,Faheem Ashraf,0.1111111111111111
Faheem Ashraf,BCJ Cutting,0.1
BCJ Cutting,Hasan Ali,0.1111111111111111
Hasan Ali,BCJ Cutting,0.1111111111111111
BCJ Cutting,M de Lange,0.1111111111111111
M de Lange,BCJ Cutting,0.2
BCJ Cutting,Mohammad Wasim,0.1111111111111111
Mohammad Wasim,BCJ Cutting,0.125
Haider Ali,Faheem Ashraf,0.2222222222222222
Faheem Ashraf,Haider Ali,0.3
Haider Ali,Hasan Ali,0.2222222222222222
Hasan Ali,Haider Ali,0.3333333333333333
Haider Ali,Mohammad Wasim,0.1111111111111111
Mohammad Wasim,Haider Ali,0.125
Haider Ali,Shadab Khan,0.1111111111111111
Shadab Khan,Haider Ali,0.1111111111111111
Hussain Talat,Faheem Ashraf,0.2222222222222222
Faheem Ashraf,Hussain Talat,0.3
Hussain Talat,Mohammad Wasim,0.1111111111111111
Mohammad Wasim,Hussain Talat,0.125
SE Rutherford,Faheem Ashraf,0.2222222222222222
Faheem Ashraf,SE Rutherford,0.3
SE Rutherford,Hasan Ali,0.1111111111111111
Hasan Ali,SE Rutherford,0.1111111111111111
SE Rutherford,M de Lange,0.2222222222222222
M de Lange,SE Rutherford,0.6
SE Rutherford,Mohammad Wasim,0.1111111111111111
Mohammad Wasim,SE Rutherford,0.125
SE Rutherford,Mubasir Khan,0.1111111111111111
Mubasir Khan,SE Rutherford,0.14285714285714285
SE Rutherford,Shadab Khan,0.1111111111111111
Shadab Khan,SE Rutherford,0.1111111111111111
Shoaib Malik,Faheem Ashraf,0.2727272727272727
Faheem Ashraf,Shoaib Malik,0.4
Shoaib Malik,Hasan Ali,0.18181818181818182
Hasan Ali,Shoaib Malik,0.3333333333333333
Shoaib Malik,M de Lange,0.18181818181818182
M de Lange,Shoaib Malik,0.6
Shoaib Malik,Mohammad Wasim,0.09090909090909091
Mohammad Wasim,Shoaib Malik,0.125
Shoaib Malik,Mubasir Khan,0.09090909090909091
Mubasir Khan,Shoaib Malik,0.14285714285714285
Shoaib Malik,Shadab Khan,0.18181818181818182
Shadab Khan,Shoaib Malik,0.3333333333333333
T Kohler-Cadmore,Hasan Ali,0.5
Hasan Ali,T Kohler-Cadmore,0.1111111111111111
Wahab Riaz,Hasan Ali,0.1
Hasan Ali,Wahab Riaz,0.1111111111111111
Yasir Khan,Faheem Ashraf,0.5
Faheem Ashraf,Yasir Khan,0.3
Yasir Khan,Mohammad Wasim,0.25
Mohammad Wasim,Yasir Khan,0.125
Aamer Yamin,Rashid Khan,0.2
Rashid Khan,Aamer Yamin,0.1111111111111111
Aamer Yamin,Shaheen Shah Afridi,0.2
Shaheen Shah Afridi,Aamer Yamin,0.07692307692307693
Aamer Yamin,Zaman Khan,0.2
Zaman Khan,Aamer Yamin,0.07692307692307693
Babar Azam,D Wiese,0.2
D Wiese,Babar Azam,0.23076923076923078
Babar Azam,Haris Rauf,0.2
Haris Rauf,Babar Azam,0.23076923076923078
Babar Azam,Mohammad Hafeez,0.1
Mohammad Hafeez,Babar Azam,0.07692307692307693
Babar Azam,Rashid Khan,0.2
Rashid Khan,Babar Azam,0.3333333333333333
Babar Azam,SR Patel,0.1
SR Patel,Babar Azam,0.2
Babar Azam,Shaheen Shah Afridi,0.2
Shaheen Shah Afridi,Babar Azam,0.23076923076923078
Babar Azam,Zaman Khan,0.2
Zaman Khan,Babar Azam,0.23076923076923078
Imad Wasim,Haris Rauf,0.1111111111111111
Haris Rauf,Imad Wasim,0.07692307692307693
JM Clarke,Haris Rauf,0.125
Haris Rauf,JM Clarke,0.07692307692307693
JM Clarke,Rashid Khan,0.125
Rashid Khan,JM Clarke,0.1111111111111111
JM Clarke,Shaheen Shah Afridi,0.25
Shaheen Shah Afridi,JM Clarke,0.23076923076923078
JM Clarke,Zaman Khan,0.25
Zaman Khan,JM Clarke,0.23076923076923078
L Gregory,Haris Rauf,0.2857142857142857
Haris Rauf,L Gregory,0.23076923076923078
L Gregory,Shaheen Shah Afridi,0.2857142857142857
Shaheen Shah Afridi,L Gregory,0.23076923076923078
Mohammad Nabi,Haris Rauf,0.2222222222222222
Haris Rauf,Mohammad Nabi,0.23076923076923078
Mohammad Nabi,Mohammad Hafeez,0.2222222222222222
Mohammad Hafeez,Mohammad Nabi,0.23076923076923078
Mohammad Nabi,Rashid Khan,0.2222222222222222
Rashid Khan,Mohammad Nabi,0.3333333333333333
Mohammad Nabi,Zaman Khan,0.2222222222222222
Zaman Khan,Mohammad Nabi,0.23076923076923078
Sahibzada Farhan,Haris Rauf,0.2
Haris Rauf,Sahibzada Farhan,0.07692307692307693
Sahibzada Farhan,Shaheen Shah Afridi,0.2
Shaheen Shah Afridi,Sahibzada Farhan,0.07692307692307693
Sharjeel Khan,D Wiese,0.1
D Wiese,Sharjeel Khan,0.07692307692307693
Sharjeel Khan,Haris Rauf,0.1
Haris Rauf,Sharjeel Khan,0.07692307692307693
Sharjeel Khan,Mohammad Hafeez,0.1
Mohammad Hafeez,Sharjeel Khan,0.07692307692307693
Sharjeel Khan,Rashid Khan,0.1
Rashid Khan,Sharjeel Khan,0.1111111111111111
Sharjeel Khan,SR Patel,0.1
SR Patel,Sharjeel Khan,0.2
Sharjeel Khan,Shaheen Shah Afridi,0.2
Shaheen Shah Afridi,Sharjeel Khan,0.23076923076923078
Sharjeel Khan,Zaman Khan,0.2
Zaman Khan,Sharjeel Khan,0.23076923076923078
Umaid Asif,Haris Rauf,0.125
Haris Rauf,Umaid Asif,0.07692307692307693
Khushdil Shah,Mohammad Hasnain,0.08333333333333333
Mohammad Hasnain,Khushdil Shah,0.3333333333333333
Khushdil Shah,Naseem Shah,0.16666666666666666
Naseem Shah,Khushdil Shah,0.3
Mohammad Rizwan,Mohammad Hasnain,0.08333333333333333
Mohammad Hasnain,Mohammad Rizwan,0.3333333333333333
Mohammad Rizwan,Sohail Tanvir,0.16666666666666666
Sohail Tanvir,Mohammad Rizwan,0.42857142857142855
RR Rossouw,Iftikhar Ahmed,0.18181818181818182
Iftikhar Ahmed,RR Rossouw,0.3
RR Rossouw,JP Faulkner,0.09090909090909091
JP Faulkner,RR Rossouw,0.16666666666666666
RR Rossouw,Mohammad Hasnain,0.09090909090909091
Mohammad Hasnain,RR Rossouw,0.3333333333333333
RR Rossouw,Naseem Shah,0.18181818181818182
Naseem Shah,RR Rossouw,0.3
RR Rossouw,Sohail Tanvir,0.18181818181818182
Sohail Tanvir,RR Rossouw,0.42857142857142855
Shan Masood,Iftikhar Ahmed,0.08333333333333333
Iftikhar Ahmed,Shan Masood,0.1
Shan Masood,JP Faulkner,0.08333333333333333
JP Faulkner,Shan Masood,0.16666666666666666
Shan Masood,Mohammad Hasnain,0.08333333333333333
Mohammad Hasnain,Shan Masood,0.3333333333333333
Shan Masood,Mohammad Nawaz,0.08333333333333333
Mohammad Nawaz,Shan Masood,0.2
Shan Masood,Naseem Shah,0.16666666666666666
Naseem Shah,Shan Masood,0.3
Shan Masood,Sohail Tanvir,0.16666666666666666
Sohail Tanvir,Shan Masood,0.42857142857142855
Sohaib Maqsood,JP Faulkner,0.14285714285714285
JP Faulkner,Sohaib Maqsood,0.16666666666666666
Sohaib Maqsood,Mohammad Hasnain,0.14285714285714285
Mohammad Hasnain,Sohaib Maqsood,0.3333333333333333
Sohaib Maqsood,Mohammad Nawaz,0.14285714285714285
Mohammad Nawaz,Sohaib Maqsood,0.2
Sohaib Maqsood,Naseem Shah,0.14285714285714285
Naseem Shah,Sohaib Maqsood,0.1
Sohaib Maqsood,Sohail Tanvir,0.14285714285714285
Sohail Tanvir,Sohaib Maqsood,0.14285714285714285
TH David,Iftikhar Ahmed,0.09090909090909091
Iftikhar Ahmed,TH David,0.1
TH David,Mohammad Hasnain,0.09090909090909091
Mohammad Hasnain,TH David,0.3333333333333333
TH David,Naseem Shah,0.09090909090909091
Naseem Shah,TH David,0.1
TH David,Sohail Tanvir,0.09090909090909091
Sohail Tanvir,TH David,0.14285714285714285
Khushdil Shah,Hasan Ali,0.08333333333333333
Hasan Ali,Khushdil Shah,0.1111111111111111
Khushdil Shah,Mohammad Wasim,0.08333333333333333
Mohammad Wasim,Khushdil Shah,0.125
Mohammad Rizwan,Faheem Ashraf,0.08333333333333333
Faheem Ashraf,Mohammad Rizwan,0.1
Mohammad Rizwan,Hasan Ali,0.08333333333333333
Hasan Ali,Mohammad Rizwan,0.1111111111111111
Mohammad Rizwan,Mohammad Wasim,0.08333333333333333
Mohammad Wasim,Mohammad Rizwan,0.125
RR Rossouw,Faheem Ashraf,0.09090909090909091
Faheem Ashraf,RR Rossouw,0.1
RR Rossouw,Hasan Ali,0.09090909090909091
Hasan Ali,RR Rossouw,0.1111111111111111
RR Rossouw,M de Lange,0.09090909090909091
M de Lange,RR Rossouw,0.2
RR Rossouw,Mohammad Wasim,0.09090909090909091
Mohammad Wasim,RR Rossouw,0.125
RR Rossouw,Shadab Khan,0.09090909090909091
Shadab Khan,RR Rossouw,0.1111111111111111
Shan Masood,Faheem Ashraf,0.08333333333333333
Faheem Ashraf,Shan Masood,0.1
Shan Masood,Hasan Ali,0.08333333333333333
Hasan Ali,Shan Masood,0.1111111111111111
Shan Masood,M de Lange,0.08333333333333333
M de Lange,Shan Masood,0.2
Shan Masood,Mohammad Wasim,0.08333333333333333
Mohammad Wasim,Shan Masood,0.125
Shan Masood,Shadab Khan,0.08333333333333333
Shadab Khan,Shan Masood,0.1111111111111111
Sohaib Maqsood,Faheem Ashraf,0.14285714285714285
Faheem Ashraf,Sohaib Maqsood,0.1
Sohaib Maqsood,M de Lange,0.14285714285714285
M de Lange,Sohaib Maqsood,0.2
Sohaib Maqsood,Shadab Khan,0.14285714285714285
Shadab Khan,Sohaib Maqsood,0.1111111111111111
TH David,Faheem Ashraf,0.09090909090909091
Faheem Ashraf,TH David,0.1
TH David,Hasan Ali,0.09090909090909091
Hasan Ali,TH David,0.1111111111111111
TH David,M de Lange,0.09090909090909091
M de Lange,TH David,0.2
TH David,Mohammad Wasim,0.09090909090909091
Mohammad Wasim,TH David,0.125
TH David,Shadab Khan,0.09090909090909091
Shadab Khan,TH David,0.1111111111111111
Abdullah Shafique,Arish Ali,0.09090909090909091
Arish Ali,Abdullah Shafique,1.0
Abdullah Shafique,Salman Irshad,0.09090909090909091
Salman Irshad,Abdullah Shafique,0.125
Abdullah Shafique,Shoaib Malik,0.09090909090909091
Shoaib Malik,Abdullah Shafique,0.09090909090909091
Abdullah Shafique,Usman Qadir,0.09090909090909091
Usman Qadir,Abdullah Shafique,0.14285714285714285
Abdullah Shafique,Wahab Riaz,0.09090909090909091
Wahab Riaz,Abdullah Shafique,0.1
D Wiese,Salman Irshad,0.07692307692307693
Salman Irshad,D Wiese,0.125
Fakhar Zaman,Arish Ali,0.07692307692307693
Arish Ali,Fakhar Zaman,1.0
Fakhar Zaman,Hussain Talat,0.07692307692307693
Hussain Talat,Fakhar Zaman,0.1111111111111111
Fakhar Zaman,Salman Irshad,0.07692307692307693
Salman Irshad,Fakhar Zaman,0.125
Fakhar Zaman,Shoaib Malik,0.07692307692307693
Shoaib Malik,Fakhar Zaman,0.09090909090909091
Fakhar Zaman,Usman Qadir,0.07692307692307693
Usman Qadir,Fakhar Zaman,0.14285714285714285
Fakhar Zaman,Wahab Riaz,0.07692307692307693
Wahab Riaz,Fakhar Zaman,0.1
Kamran Ghulam,Arish Ali,0.07692307692307693
Arish Ali,Kamran Ghulam,1.0
Kamran Ghulam,Hussain Talat,0.07692307692307693
Hussain Talat,Kamran Ghulam,0.1111111111111111
Kamran Ghulam,Salman Irshad,0.07692307692307693
Salman Irshad,Kamran Ghulam,0.125
Kamran Ghulam,Usman Qadir,0.07692307692307693
Usman Qadir,Kamran Ghulam,0.14285714285714285
Kamran Ghulam,Wahab Riaz,0.07692307692307693
Wahab Riaz,Kamran Ghulam,0.1
Mohammad Hafeez,Arish Ali,0.07692307692307693
Arish Ali,Mohammad Hafeez,1.0
Mohammad Hafeez,Hussain Talat,0.07692307692307693
Hussain Talat,Mohammad Hafeez,0.1111111111111111
Mohammad Hafeez,Salman Irshad,0.07692307692307693
Salman Irshad,Mohammad Hafeez,0.125
Mohammad Hafeez,Usman Qadir,0.07692307692307693
Usman Qadir,Mohammad Hafeez,0.14285714285714285
Mohammad Hafeez,Wahab Riaz,0.07692307692307693
Wahab Riaz,Mohammad Hafeez,0.1
Rashid Khan,Salman Irshad,0.1111111111111111
Salman Irshad,Rashid Khan,0.125
Rashid Khan,Wahab Riaz,0.1111111111111111
Wahab Riaz,Rashid Khan,0.1
AD Hales,JP Faulkner,0.2222222222222222
JP Faulkner,AD Hales,0.5
AD Hales,Sohail Tanvir,0.1111111111111111
Sohail Tanvir,AD Hales,0.14285714285714285
Asif Ali,Shahid Afridi,0.16666666666666666
Shahid Afridi,Asif Ali,1.0
Azam Khan,JP Faulkner,0.08333333333333333
JP Faulkner,Azam Khan,0.16666666666666666
Azam Khan,Mohammad Nawaz,0.08333333333333333
Mohammad Nawaz,Azam Khan,0.2
Azam Khan,Naseem Shah,0.08333333333333333
Naseem Shah,Azam Khan,0.1
Azam Khan,Shahid Afridi,0.16666666666666666
Shahid Afridi,Azam Khan,1.0
Azam Khan,Sohail Tanvir,0.08333333333333333
Sohail Tanvir,Azam Khan,0.14285714285714285
C Munro,JP Faulkner,0.3333333333333333
JP Faulkner,C Munro,0.16666666666666666
C Munro,Mohammad Nawaz,0.3333333333333333
Mohammad Nawaz,C Munro,0.2
C Munro,Naseem Shah,0.3333333333333333
Naseem Shah,C Munro,0.1
C Munro,Shahid Afridi,0.3333333333333333
Shahid Afridi,C Munro,0.3333333333333333
C Munro,Sohail Tanvir,0.3333333333333333
Sohail Tanvir,C Munro,0.14285714285714285
PR Stirling,JP Faulkner,0.16666666666666666
JP Faulkner,PR Stirling,0.16666666666666666
PR Stirling,Mohammad Nawaz,0.16666666666666666
Mohammad Nawaz,PR Stirling,0.2
PR Stirling,Naseem Shah,0.16666666666666666
Naseem Shah,PR Stirling,0.1
PR Stirling,Shahid Afridi,0.16666666666666666
Shahid Afridi,PR Stirling,0.3333333333333333
PR Stirling,Sohail Tanvir,0.16666666666666666
Sohail Tanvir,PR Stirling,0.14285714285714285
Shadab Khan,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,Shadab Khan,0.2
Shadab Khan,Shahid Afridi,0.2222222222222222
Shahid Afridi,Shadab Khan,1.0
Shadab Khan,Sohail Tanvir,0.1111111111111111
Sohail Tanvir,Shadab Khan,0.14285714285714285
BCJ Cutting,Aamer Yamin,0.2222222222222222
Aamer Yamin,BCJ Cutting,0.6
BCJ Cutting,Mohammad Imran,0.1111111111111111
Mohammad Imran,BCJ Cutting,0.3333333333333333
BCJ Cutting,Mohammad Nabi,0.1111111111111111
Mohammad Nabi,BCJ Cutting,0.1111111111111111
BCJ Cutting,Umaid Asif,0.2222222222222222
Umaid Asif,BCJ Cutting,0.375
Haider Ali,Aamer Yamin,0.1111111111111111
Aamer Yamin,Haider Ali,0.2
Haider Ali,Imad Wasim,0.1111111111111111
Imad Wasim,Haider Ali,0.1111111111111111
Haider Ali,L Gregory,0.1111111111111111
L Gregory,Haider Ali,0.14285714285714285
Haider Ali,Mohammad Nabi,0.1111111111111111
Mohammad Nabi,Haider Ali,0.1111111111111111
Haider Ali,Umaid Asif,0.2222222222222222
Umaid Asif,Haider Ali,0.375
Hazratullah,Aamer Yamin,0.2857142857142857
Aamer Yamin,Hazratullah,0.6
Hazratullah,Imad Wasim,0.2857142857142857
Imad Wasim,Hazratullah,0.3333333333333333
Hazratullah,Mohammad Imran,0.14285714285714285
Mohammad Imran,Hazratullah,0.3333333333333333
Hazratullah,Umaid Asif,0.2857142857142857
Umaid Asif,Hazratullah,0.375
Kamran Akmal,Aamer Yamin,0.16666666666666666
Aamer Yamin,Kamran Akmal,0.2
Kamran Akmal,Imad Wasim,0.16666666666666666
Imad Wasim,Kamran Akmal,0.1111111111111111
Kamran Akmal,L Gregory,0.16666666666666666
L Gregory,Kamran Akmal,0.14285714285714285
Kamran Akmal,Mohammad Imran,0.16666666666666666
Mohammad Imran,Kamran Akmal,0.3333333333333333
Kamran Akmal,Umaid Asif,0.16666666666666666
Umaid Asif,Kamran Akmal,0.125
SE Rutherford,Umaid Asif,0.2222222222222222
Umaid Asif,SE Rutherford,0.375
Shoaib Malik,Aamer Yamin,0.18181818181818182
Aamer Yamin,Shoaib Malik,0.6
Shoaib Malik,Imad Wasim,0.09090909090909091
Imad Wasim,Shoaib Malik,0.1111111111111111
Shoaib Malik,Mohammad Imran,0.09090909090909091
Mohammad Imran,Shoaib Malik,0.3333333333333333
Shoaib Malik,Mohammad Nabi,0.09090909090909091
Mohammad Nabi,Shoaib Malik,0.1111111111111111
Shoaib Malik,Umaid Asif,0.18181818181818182
Umaid Asif,Shoaib Malik,0.375
Abdullah Shafique,Faheem Ashraf,0.09090909090909091
Faheem Ashraf,Abdullah Shafique,0.1
Abdullah Shafique,Hasan Ali,0.18181818181818182
Hasan Ali,Abdullah Shafique,0.3333333333333333
Abdullah Shafique,Mohammad Wasim,0.18181818181818182
Mohammad Wasim,Abdullah Shafique,0.375
Abdullah Shafique,Mubasir Khan,0.09090909090909091
Mubasir Khan,Abdullah Shafique,0.14285714285714285
Abdullah Shafique,Shadab Khan,0.18181818181818182
Shadab Khan,Abdullah Shafique,0.3333333333333333
Abdullah Shafique,Waqas Maqsood,0.18181818181818182
Waqas Maqsood,Abdullah Shafique,0.375
D Wiese,Hasan Ali,0.07692307692307693
Hasan Ali,D Wiese,0.1111111111111111
