Player1,Player2,Matches
Rumman Raees,Tamim Iqbal,0.14285714285714285
Wahab Riaz,Mohammad Sami,0.1
Mohammad Sami,Wahab Riaz,0.1111111111111111
Wahab Riaz,Rumman Raees,0.1
Rumman Raees,Wahab Riaz,0.14285714285714285
Wahab Riaz,SR Watson,0.1
SR Watson,Wahab Riaz,0.1111111111111111
Babar Azam,DJG Sammy,0.1
DJG Sammy,Babar Azam,0.09090909090909091
Babar Azam,Imran Khan (1),0.1
Imran Khan (1),Babar Azam,1.0
Babar Azam,Shahid Afridi,0.1
Shahid Afridi,Babar Azam,0.1
Babar Azam,Shakib Al Hasan,0.1
Shakib Al Hasan,Babar Azam,0.2
Babar Azam,Wahab Riaz,0.1
Wahab Riaz,Babar Azam,0.1
CH Gayle,Iftikhar Ahmed,0.1111111111111111
Iftikhar Ahmed,CH Gayle,0.3333333333333333
CH Gayle,Shahid Afridi,0.1111111111111111
Shahid Afridi,CH Gayle,0.1
KA Pollard,Imran Khan (1),0.1
Imran Khan (1),KA Pollard,1.0
KC Sangakkara,DJG Sammy,0.1
DJG Sammy,KC Sangakkara,0.09090909090909091
KC Sangakkara,Iftikhar Ahmed,0.1
Iftikhar Ahmed,KC Sangakkara,0.3333333333333333
KC Sangakkara,Imran Khan (1),0.1
Imran Khan (1),KC Sangakkara,1.0
KC Sangakkara,Shahid Afridi,0.1
Shahid Afridi,KC Sangakkara,0.1
KC Sangakkara,Shakib Al Hasan,0.1
Shakib Al Hasan,KC Sangakkara,0.2
KC Sangakkara,Wahab Riaz,0.1
Wahab Riaz,KC Sangakkara,0.1
RS Bopara,Iftikhar Ahmed,0.1
Iftikhar Ahmed,RS Bopara,0.3333333333333333
RS Bopara,Imran Khan (1),0.1
Imran Khan (1),RS Bopara,1.0
Shoaib Malik,Iftikhar Ahmed,0.1
Iftikhar Ahmed,Shoaib Malik,0.3333333333333333
Shoaib Malik,Imran Khan (1),0.1
Imran Khan (1),Shoaib Malik,1.0
Amad Butt,GD Elliott,0.25
GD Elliott,Amad Butt,0.14285714285714285
Amad Butt,Mohammad Irfan (4),0.25
Mohammad Irfan (4),Amad Butt,0.14285714285714285
Amad Butt,SP Narine,0.25
SP Narine,Amad Butt,0.125
Amad Butt,Sohail Tanvir,0.25
Sohail Tanvir,Amad Butt,0.125
BJ Haddin,Aamer Yamin,0.1111111111111111
Aamer Yamin,BJ Haddin,0.3333333333333333
BM Duckett,Aamer Yamin,0.5
Aamer Yamin,BM Duckett,0.3333333333333333
BM Duckett,Mohammad Irfan (4),0.5
Mohammad Irfan (4),BM Duckett,0.14285714285714285
BM Duckett,SP Narine,0.5
SP Narine,BM Duckett,0.125
BM Duckett,Yasir Shah,0.5
Yasir Shah,BM Duckett,0.125
DR Smith,Aamer Yamin,0.1111111111111111
Aamer Yamin,DR Smith,0.3333333333333333
Misbah-ul-Haq,Aamer Yamin,0.1111111111111111
Aamer Yamin,Misbah-ul-Haq,0.3333333333333333
Rafatullah Mohmand,Aamer Yamin,0.3333333333333333
Aamer Yamin,Rafatullah Mohmand,0.3333333333333333
Rafatullah Mohmand,Sohail Tanvir,0.3333333333333333
Sohail Tanvir,Rafatullah Mohmand,0.125
SR Watson,Aamer Yamin,0.1111111111111111
Aamer Yamin,SR Watson,0.3333333333333333
SR Watson,SP Narine,0.1111111111111111
SP Narine,SR Watson,0.125
Shadab Khan,GD Elliott,0.125
GD Elliott,Shadab Khan,0.14285714285714285
Shadab Khan,SP Narine,0.125
SP Narine,Shadab Khan,0.125
Shadab Khan,Yasir Shah,0.125
Yasir Shah,Shadab Khan,0.125
Babar Azam,Mahmudullah,0.1
Mahmudullah,Babar Azam,0.16666666666666666
Babar Azam,Mir Hamza,0.1
Mir Hamza,Babar Azam,1.0
CH Gayle,Hassan Khan,0.1111111111111111
Hassan Khan,CH Gayle,0.1
CH Gayle,Mahmudullah,0.1111111111111111
Mahmudullah,CH Gayle,0.16666666666666666
CH Gayle,Mir Hamza,0.1111111111111111
Mir Hamza,CH Gayle,1.0
Imad Wasim,Mir Hamza,0.1
Mir Hamza,Imad Wasim,1.0
KA Pollard,Anwar Ali,0.1
Anwar Ali,KA Pollard,0.1111111111111111
KA Pollard,Mir Hamza,0.1
Mir Hamza,KA Pollard,1.0
KC Sangakkara,Anwar Ali,0.1
Anwar Ali,KC Sangakkara,0.1111111111111111
KC Sangakkara,Mahmudullah,0.1
Mahmudullah,KC Sangakkara,0.16666666666666666
KC Sangakkara,Mir Hamza,0.1
Mir Hamza,KC Sangakkara,1.0
KC Sangakkara,TS Mills,0.1
TS Mills,KC Sangakkara,0.2
Shoaib Malik,Mahmudullah,0.1
Mahmudullah,Shoaib Malik,0.16666666666666666
Shoaib Malik,TS Mills,0.1
TS Mills,Shoaib Malik,0.2
DJG Sammy,Aamer Yamin,0.09090909090909091
Aamer Yamin,DJG Sammy,0.3333333333333333
DJG Sammy,Sohail Tanvir,0.09090909090909091
Sohail Tanvir,DJG Sammy,0.125
Kamran Akmal,Aamer Yamin,0.09090909090909091
Aamer Yamin,Kamran Akmal,0.3333333333333333
Kamran Akmal,GD Elliott,0.09090909090909091
GD Elliott,Kamran Akmal,0.14285714285714285
Kamran Akmal,Ghulam Mudassar,0.09090909090909091
Ghulam Mudassar,Kamran Akmal,1.0
Kamran Akmal,SP Narine,0.09090909090909091
SP Narine,Kamran Akmal,0.125
Kamran Akmal,Sohail Tanvir,0.09090909090909091
Sohail Tanvir,Kamran Akmal,0.125
Kamran Akmal,Yasir Shah,0.09090909090909091
Yasir Shah,Kamran Akmal,0.125
MN Samuels,Aamer Yamin,0.2
Aamer Yamin,MN Samuels,0.3333333333333333
MN Samuels,GD Elliott,0.2
GD Elliott,MN Samuels,0.14285714285714285
MN Samuels,Ghulam Mudassar,0.2
Ghulam Mudassar,MN Samuels,1.0
MN Samuels,SP Narine,0.2
SP Narine,MN Samuels,0.125
MN Samuels,Yasir Shah,0.2
Yasir Shah,MN Samuels,0.125
Mohammad Hafeez,Aamer Yamin,0.1
Aamer Yamin,Mohammad Hafeez,0.3333333333333333
Mohammad Hafeez,Ghulam Mudassar,0.1
Ghulam Mudassar,Mohammad Hafeez,1.0
Mohammad Hafeez,Yasir Shah,0.1
Yasir Shah,Mohammad Hafeez,0.125
Shahid Afridi,SP Narine,0.1
SP Narine,Shahid Afridi,0.125
Shahid Afridi,Sohail Tanvir,0.1
Sohail Tanvir,Shahid Afridi,0.125
Shakib Al Hasan,Aamer Yamin,0.2
Aamer Yamin,Shakib Al Hasan,0.3333333333333333
Shakib Al Hasan,Ghulam Mudassar,0.2
Ghulam Mudassar,Shakib Al Hasan,1.0
Shakib Al Hasan,SP Narine,0.2
SP Narine,Shakib Al Hasan,0.125
Shakib Al Hasan,Sohail Tanvir,0.2
Sohail Tanvir,Shakib Al Hasan,0.125
Shakib Al Hasan,Yasir Shah,0.2
Yasir Shah,Shakib Al Hasan,0.125
Tamim Iqbal,Aamer Yamin,0.2
Aamer Yamin,Tamim Iqbal,0.3333333333333333
Tamim Iqbal,Sohail Tanvir,0.2
Sohail Tanvir,Tamim Iqbal,0.125
BJ Haddin,Anwar Ali,0.1111111111111111
Anwar Ali,BJ Haddin,0.1111111111111111
BJ Haddin,Hassan Khan,0.1111111111111111
Hassan Khan,BJ Haddin,0.1
BJ Haddin,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,BJ Haddin,0.1
BJ Haddin,NLTC Perera,0.1111111111111111
NLTC Perera,BJ Haddin,0.16666666666666666
BJ Haddin,Zulfiqar Babar,0.1111111111111111
Zulfiqar Babar,BJ Haddin,0.125
DR Smith,Zulfiqar Babar,0.1111111111111111
Zulfiqar Babar,DR Smith,0.125
Hussain Talat,Anwar Ali,0.5
Anwar Ali,Hussain Talat,0.1111111111111111
Hussain Talat,Hassan Khan,0.5
Hassan Khan,Hussain Talat,0.1
Hussain Talat,Mahmudullah,0.5
Mahmudullah,Hussain Talat,0.16666666666666666
Hussain Talat,Mohammad Nawaz,0.5
Mohammad Nawaz,Hussain Talat,0.1
Hussain Talat,NLTC Perera,0.5
NLTC Perera,Hussain Talat,0.16666666666666666
Hussain Talat,Zulfiqar Babar,0.5
Zulfiqar Babar,Hussain Talat,0.125
Misbah-ul-Haq,Anwar Ali,0.1111111111111111
Anwar Ali,Misbah-ul-Haq,0.1111111111111111
Misbah-ul-Haq,Hassan Khan,0.1111111111111111
Hassan Khan,Misbah-ul-Haq,0.1
Misbah-ul-Haq,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,Misbah-ul-Haq,0.1
Misbah-ul-Haq,NLTC Perera,0.1111111111111111
NLTC Perera,Misbah-ul-Haq,0.16666666666666666
Misbah-ul-Haq,Zulfiqar Babar,0.1111111111111111
Zulfiqar Babar,Misbah-ul-Haq,0.125
Rafatullah Mohmand,Anwar Ali,0.3333333333333333
Anwar Ali,Rafatullah Mohmand,0.1111111111111111
Rafatullah Mohmand,Hassan Khan,0.3333333333333333
Hassan Khan,Rafatullah Mohmand,0.1
Rafatullah Mohmand,Mahmudullah,0.3333333333333333
Mahmudullah,Rafatullah Mohmand,0.16666666666666666
Rafatullah Mohmand,Mohammad Nawaz,0.3333333333333333
Mohammad Nawaz,Rafatullah Mohmand,0.1
Rafatullah Mohmand,NLTC Perera,0.3333333333333333
NLTC Perera,Rafatullah Mohmand,0.16666666666666666
Rafatullah Mohmand,Zulfiqar Babar,0.3333333333333333
Zulfiqar Babar,Rafatullah Mohmand,0.125
SR Watson,Anwar Ali,0.1111111111111111
Anwar Ali,SR Watson,0.1111111111111111
SR Watson,Hassan Khan,0.1111111111111111
Hassan Khan,SR Watson,0.1
SR Watson,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,SR Watson,0.1
Shadab Khan,Anwar Ali,0.125
Anwar Ali,Shadab Khan,0.1111111111111111
Shadab Khan,Mohammad Nawaz,0.125
Mohammad Nawaz,Shadab Khan,0.1
BB McCullum,Sohail Khan,0.125
Sohail Khan,BB McCullum,0.1111111111111111
BB McCullum,Usama Mir,0.125
Usama Mir,BB McCullum,0.125
BB McCullum,Usman Shinwari,0.125
Usman Shinwari,BB McCullum,0.125
CS Delport,Mohammad Amir,0.25
Mohammad Amir,CS Delport,0.1
GD Elliott,Shoaib Malik,0.14285714285714285
Shoaib Malik,GD Elliott,0.1
Mohammad Rizwan,Shoaib Malik,0.125
Shoaib Malik,Mohammad Rizwan,0.1
SP Narine,Shoaib Malik,0.125
Shoaib Malik,SP Narine,0.1
SP Narine,Usama Mir,0.125
Usama Mir,SP Narine,0.125
Sohail Tanvir,Shoaib Malik,0.125
Shoaib Malik,Sohail Tanvir,0.1
Sohail Tanvir,Sohail Khan,0.125
Sohail Khan,Sohail Tanvir,0.1111111111111111
Sohail Tanvir,Usman Shinwari,0.125
Usman Shinwari,Sohail Tanvir,0.125
Umar Akmal,Imad Wasim,0.125
Imad Wasim,Umar Akmal,0.1
Umar Akmal,Shoaib Malik,0.125
Shoaib Malik,Umar Akmal,0.1
Ahmed Shehzad,Hasan Ali,0.2
Hasan Ali,Ahmed Shehzad,0.2727272727272727
Ahmed Shehzad,Mohammad Asghar,0.2
Mohammad Asghar,Ahmed Shehzad,0.42857142857142855
Asad Shafiq,Hasan Ali,0.14285714285714285
Hasan Ali,Asad Shafiq,0.09090909090909091
Asad Shafiq,Mohammad Asghar,0.14285714285714285
Mohammad Asghar,Asad Shafiq,0.14285714285714285
Hassan Khan,Hasan Ali,0.1
Hasan Ali,Hassan Khan,0.09090909090909091
Hassan Khan,Wahab Riaz,0.2
Wahab Riaz,Hassan Khan,0.3
KP Pietersen,Hasan Ali,0.1111111111111111
Hasan Ali,KP Pietersen,0.09090909090909091
KP Pietersen,Mohammad Asghar,0.2222222222222222
Mohammad Asghar,KP Pietersen,0.42857142857142855
KP Pietersen,Shahid Afridi,0.2222222222222222
Shahid Afridi,KP Pietersen,0.3
KP Pietersen,Shakib Al Hasan,0.1111111111111111
Shakib Al Hasan,KP Pietersen,0.2
KP Pietersen,Wahab Riaz,0.2222222222222222
Wahab Riaz,KP Pietersen,0.3
Mahmudullah,Wahab Riaz,0.16666666666666666
Wahab Riaz,Mahmudullah,0.1
RR Rossouw,Hasan Ali,0.2222222222222222
Hasan Ali,RR Rossouw,0.2727272727272727
RR Rossouw,Mohammad Asghar,0.1111111111111111
Mohammad Asghar,RR Rossouw,0.14285714285714285
RR Rossouw,Shahid Afridi,0.2222222222222222
Shahid Afridi,RR Rossouw,0.3
RR Rossouw,Shakib Al Hasan,0.1111111111111111
Shakib Al Hasan,RR Rossouw,0.2
RR Rossouw,Wahab Riaz,0.2222222222222222
Wahab Riaz,RR Rossouw,0.3
Sarfraz Ahmed,Hasan Ali,0.2
Hasan Ali,Sarfraz Ahmed,0.2727272727272727
Sarfraz Ahmed,Mohammad Asghar,0.1
Mohammad Asghar,Sarfraz Ahmed,0.14285714285714285
Sarfraz Ahmed,Wahab Riaz,0.2
Wahab Riaz,Sarfraz Ahmed,0.3
TS Mills,Wahab Riaz,0.2
Wahab Riaz,TS Mills,0.1
Umar Gul,Hasan Ali,0.5
Hasan Ali,Umar Gul,0.09090909090909091
Umar Gul,Wahab Riaz,0.5
Wahab Riaz,Umar Gul,0.1
Zulfiqar Babar,Hasan Ali,0.125
Hasan Ali,Zulfiqar Babar,0.09090909090909091
BJ Haddin,Sohail Khan,0.1111111111111111
Sohail Khan,BJ Haddin,0.1111111111111111
BJ Haddin,Usama Mir,0.1111111111111111
Usama Mir,BJ Haddin,0.125
BJ Haddin,Usman Shinwari,0.1111111111111111
Usman Shinwari,BJ Haddin,0.125
BM Duckett,Mohammad Amir,0.5
Mohammad Amir,BM Duckett,0.1
BM Duckett,Sohail Khan,0.5
Sohail Khan,BM Duckett,0.1111111111111111
BM Duckett,Usman Shinwari,0.5
Usman Shinwari,BM Duckett,0.125
DR Smith,Sohail Khan,0.1111111111111111
Sohail Khan,DR Smith,0.1111111111111111
Hussain Talat,Imad Wasim,0.5
Imad Wasim,Hussain Talat,0.1
Hussain Talat,Sohail Khan,0.5
Sohail Khan,Hussain Talat,0.1111111111111111
Hussain Talat,Usama Mir,0.5
Usama Mir,Hussain Talat,0.125
SR Watson,Sohail Khan,0.1111111111111111
Sohail Khan,SR Watson,0.1111111111111111
Shadab Khan,Mohammad Amir,0.125
Mohammad Amir,Shadab Khan,0.1
Ahmed Shehzad,CJ Jordan,0.1
CJ Jordan,Ahmed Shehzad,0.16666666666666666
Ahmed Shehzad,DJG Sammy,0.1
DJG Sammy,Ahmed Shehzad,0.09090909090909091
Ahmed Shehzad,Shahid Afridi,0.1
Shahid Afridi,Ahmed Shehzad,0.1
Ahmed Shehzad,Wahab Riaz,0.1
Wahab Riaz,Ahmed Shehzad,0.1
Anwar Ali,CJ Jordan,0.3333333333333333
CJ Jordan,Anwar Ali,0.3333333333333333
Anwar Ali,Hasan Ali,0.1111111111111111
Hasan Ali,Anwar Ali,0.09090909090909091
Anwar Ali,Wahab Riaz,0.1111111111111111
Wahab Riaz,Anwar Ali,0.1
KP Pietersen,CJ Jordan,0.1111111111111111
CJ Jordan,KP Pietersen,0.16666666666666666
KP Pietersen,DJG Sammy,0.1111111111111111
DJG Sammy,KP Pietersen,0.09090909090909091
KP Pietersen,Mohammad Hafeez,0.1111111111111111
Mohammad Hafeez,KP Pietersen,0.1
LJ Wright,Hasan Ali,1.0
Hasan Ali,LJ Wright,0.09090909090909091
LJ Wright,Mohammad Asghar,1.0
Mohammad Asghar,LJ Wright,0.14285714285714285
RR Rossouw,CJ Jordan,0.1111111111111111
CJ Jordan,RR Rossouw,0.16666666666666666
RR Rossouw,Mohammad Hafeez,0.1111111111111111
Mohammad Hafeez,RR Rossouw,0.1
Saad Nasim,Wahab Riaz,0.3333333333333333
Wahab Riaz,Saad Nasim,0.1
Sarfraz Ahmed,CJ Jordan,0.1
CJ Jordan,Sarfraz Ahmed,0.16666666666666666
Sarfraz Ahmed,Mohammad Hafeez,0.1
Mohammad Hafeez,Sarfraz Ahmed,0.1
Sarfraz Ahmed,Shahid Afridi,0.1
Shahid Afridi,Sarfraz Ahmed,0.1
Babar Azam,Mohammad Irfan,0.1
Mohammad Irfan,Babar Azam,0.125
Babar Azam,Mohammad Sami,0.1
Mohammad Sami,Babar Azam,0.1111111111111111
Babar Azam,Rumman Raees,0.1
Rumman Raees,Babar Azam,0.14285714285714285
Babar Azam,Shadab Khan,0.1
Shadab Khan,Babar Azam,0.125
CH Gayle,Mohammad Sami,0.1111111111111111
Mohammad Sami,CH Gayle,0.1111111111111111
CH Gayle,Rumman Raees,0.1111111111111111
Rumman Raees,CH Gayle,0.14285714285714285
Imad Wasim,Mohammad Sami,0.1
Mohammad Sami,Imad Wasim,0.1111111111111111
Imad Wasim,Rumman Raees,0.1
Rumman Raees,Imad Wasim,0.14285714285714285
Imad Wasim,SR Watson,0.1
SR Watson,Imad Wasim,0.1111111111111111
KA Pollard,Mohammad Sami,0.1
Mohammad Sami,KA Pollard,0.1111111111111111
KA Pollard,Rumman Raees,0.1
Rumman Raees,KA Pollard,0.14285714285714285
KA Pollard,SR Watson,0.1
SR Watson,KA Pollard,0.1111111111111111
KC Sangakkara,Mohammad Irfan,0.1
Mohammad Irfan,KC Sangakkara,0.125
KC Sangakkara,Rumman Raees,0.1
Rumman Raees,KC Sangakkara,0.14285714285714285
KC Sangakkara,SR Watson,0.1
SR Watson,KC Sangakkara,0.1111111111111111
KC Sangakkara,Shadab Khan,0.1
Shadab Khan,KC Sangakkara,0.125
Mohammad Amir,Mohammad Sami,0.1
Mohammad Sami,Mohammad Amir,0.1111111111111111
Mohammad Amir,Rumman Raees,0.1
Rumman Raees,Mohammad Amir,0.14285714285714285
RS Bopara,Mohammad Irfan,0.1
Mohammad Irfan,RS Bopara,0.125
RS Bopara,SR Watson,0.1
SR Watson,RS Bopara,0.1111111111111111
RS Bopara,Shadab Khan,0.1
Shadab Khan,RS Bopara,0.125
Shoaib Malik,Mohammad Irfan,0.1
Mohammad Irfan,Shoaib Malik,0.125
Shoaib Malik,SR Watson,0.1
SR Watson,Shoaib Malik,0.1111111111111111
Shoaib Malik,Shadab Khan,0.1
Shadab Khan,Shoaib Malik,0.125
Sohail Khan,Rumman Raees,0.1111111111111111
Rumman Raees,Sohail Khan,0.14285714285714285
Usama Mir,Mohammad Sami,0.125
Mohammad Sami,Usama Mir,0.1111111111111111
Usama Mir,Rumman Raees,0.125
Rumman Raees,Usama Mir,0.14285714285714285
DJ Malan,Imad Wasim,0.16666666666666666
Imad Wasim,DJ Malan,0.1
DJ Malan,Mohammad Amir,0.16666666666666666
Mohammad Amir,DJ Malan,0.1
DJ Malan,RS Bopara,0.16666666666666666
RS Bopara,DJ Malan,0.1
DJ Malan,Sohail Khan,0.16666666666666666
Sohail Khan,DJ Malan,0.1111111111111111
DJ Malan,Usama Mir,0.16666666666666666
Usama Mir,DJ Malan,0.125
DJ Malan,Usman Shinwari,0.16666666666666666
Usman Shinwari,DJ Malan,0.125
DJG Sammy,Mohammad Amir,0.09090909090909091
Mohammad Amir,DJG Sammy,0.1
Kamran Akmal,Imad Wasim,0.09090909090909091
Imad Wasim,Kamran Akmal,0.1
Kamran Akmal,Mohammad Amir,0.09090909090909091
Mohammad Amir,Kamran Akmal,0.1
Kamran Akmal,RS Bopara,0.09090909090909091
RS Bopara,Kamran Akmal,0.1
Kamran Akmal,Sohail Khan,0.09090909090909091
Sohail Khan,Kamran Akmal,0.1111111111111111
Kamran Akmal,Usama Mir,0.09090909090909091
Usama Mir,Kamran Akmal,0.125
Kamran Akmal,Usman Shinwari,0.09090909090909091
Usman Shinwari,Kamran Akmal,0.125
MN Samuels,Mohammad Amir,0.2
Mohammad Amir,MN Samuels,0.1
MN Samuels,RS Bopara,0.2
RS Bopara,MN Samuels,0.1
MN Samuels,Sohail Khan,0.2
Sohail Khan,MN Samuels,0.1111111111111111
MN Samuels,Usama Mir,0.2
Usama Mir,MN Samuels,0.125
MN Samuels,Usman Shinwari,0.2
Usman Shinwari,MN Samuels,0.125
Shahid Afridi,Mohammad Amir,0.1
Mohammad Amir,Shahid Afridi,0.1
CJ Jordan,Mohammad Nawaz,0.16666666666666666
Mohammad Nawaz,CJ Jordan,0.1
CJ Jordan,RR Emrit,0.16666666666666666
RR Emrit,CJ Jordan,1.0
DJ Malan,Anwar Ali,0.16666666666666666
Anwar Ali,DJ Malan,0.1111111111111111
DJ Malan,Mohammad Nawaz,0.16666666666666666
Mohammad Nawaz,DJ Malan,0.1
DJ Malan,RR Emrit,0.16666666666666666
RR Emrit,DJ Malan,1.0
DJ Malan,Zulfiqar Babar,0.16666666666666666
Zulfiqar Babar,DJ Malan,0.125
DJG Sammy,Anwar Ali,0.09090909090909091
Anwar Ali,DJG Sammy,0.1111111111111111
DJG Sammy,Mohammad Nawaz,0.09090909090909091
Mohammad Nawaz,DJG Sammy,0.1
DJG Sammy,RR Emrit,0.09090909090909091
RR Emrit,DJG Sammy,1.0
Iftikhar Ahmed,Anwar Ali,0.3333333333333333
Anwar Ali,Iftikhar Ahmed,0.1111111111111111
Iftikhar Ahmed,Hassan Khan,0.3333333333333333
Hassan Khan,Iftikhar Ahmed,0.1
Iftikhar Ahmed,RR Emrit,0.3333333333333333
RR Emrit,Iftikhar Ahmed,1.0
Iftikhar Ahmed,Zulfiqar Babar,0.3333333333333333
Zulfiqar Babar,Iftikhar Ahmed,0.125
Kamran Akmal,Anwar Ali,0.09090909090909091
Anwar Ali,Kamran Akmal,0.1111111111111111
Kamran Akmal,Mohammad Nawaz,0.09090909090909091
Mohammad Nawaz,Kamran Akmal,0.1
Kamran Akmal,RR Emrit,0.09090909090909091
RR Emrit,Kamran Akmal,1.0
Kamran Akmal,Zulfiqar Babar,0.09090909090909091
Zulfiqar Babar,Kamran Akmal,0.125
Khushdil Shah,Hassan Khan,0.5
Hassan Khan,Khushdil Shah,0.1
Khushdil Shah,Mohammad Nawaz,0.5
Mohammad Nawaz,Khushdil Shah,0.1
MN Samuels,Anwar Ali,0.2
Anwar Ali,MN Samuels,0.1111111111111111
MN Samuels,Hassan Khan,0.2
Hassan Khan,MN Samuels,0.1
MN Samuels,Mohammad Nawaz,0.2
Mohammad Nawaz,MN Samuels,0.1
MN Samuels,RR Emrit,0.2
RR Emrit,MN Samuels,1.0
MN Samuels,Zulfiqar Babar,0.2
Zulfiqar Babar,MN Samuels,0.125
Mohammad Hafeez,Hassan Khan,0.1
Hassan Khan,Mohammad Hafeez,0.1
Mohammad Hafeez,RR Emrit,0.1
RR Emrit,Mohammad Hafeez,1.0
