Player1,Player2,Matches
CA Ingram,JC Archer,0.09090909090909091
JC Archer,CA Ingram,0.5
CA Ingram,Rahat Ali,0.09090909090909091
Rahat Ali,CA Ingram,0.09090909090909091
CA Ingram,SR Watson,0.09090909090909091
SR Watson,CA Ingram,0.1
Imad Wasim,Anwar Ali,0.14285714285714285
Anwar Ali,Imad Wasim,0.09090909090909091
Imad Wasim,JC Archer,0.14285714285714285
JC Archer,Imad Wasim,0.5
JL Denly,Anwar Ali,0.09090909090909091
Anwar Ali,JL Denly,0.09090909090909091
JL Denly,JC Archer,0.09090909090909091
JC Archer,JL Denly,0.5
JL Denly,Mohammad Nawaz,0.09090909090909091
Mohammad Nawaz,JL Denly,0.09090909090909091
JL Denly,SR Watson,0.09090909090909091
SR Watson,JL Denly,0.1
Khurram Manzoor,Anwar Ali,0.16666666666666666
Anwar Ali,Khurram Manzoor,0.09090909090909091
Khurram Manzoor,Hassan Khan,0.16666666666666666
Hassan Khan,Khurram Manzoor,0.09090909090909091
Khurram Manzoor,JC Archer,0.16666666666666666
JC Archer,Khurram Manzoor,0.5
Khurram Manzoor,Mohammad Nawaz,0.16666666666666666
Mohammad Nawaz,Khurram Manzoor,0.09090909090909091
Khurram Manzoor,Rahat Ali,0.16666666666666666
Rahat Ali,Khurram Manzoor,0.09090909090909091
Khurram Manzoor,SR Watson,0.16666666666666666
SR Watson,Khurram Manzoor,0.1
Mohammad Irfan (4),SR Watson,0.3
SR Watson,Mohammad Irfan (4),0.2
Mohammad Rizwan,JC Archer,0.09090909090909091
JC Archer,Mohammad Rizwan,0.5
Mohammad Rizwan,SR Watson,0.09090909090909091
SR Watson,Mohammad Rizwan,0.1
RS Bopara,Anwar Ali,0.1111111111111111
Anwar Ali,RS Bopara,0.09090909090909091
RS Bopara,JC Archer,0.1111111111111111
JC Archer,RS Bopara,0.5
RS Bopara,Rahat Ali,0.1111111111111111
Rahat Ali,RS Bopara,0.09090909090909091
RS Bopara,SR Watson,0.1111111111111111
SR Watson,RS Bopara,0.1
Shahid Afridi,Anwar Ali,0.1111111111111111
Anwar Ali,Shahid Afridi,0.09090909090909091
Shahid Afridi,JC Archer,0.1111111111111111
JC Archer,Shahid Afridi,0.5
Shahid Afridi,SR Watson,0.3333333333333333
SR Watson,Shahid Afridi,0.2
TS Mills,SR Watson,0.14285714285714285
SR Watson,TS Mills,0.1
Ahmed Shehzad,Aamer Yamin,0.1111111111111111
Aamer Yamin,Ahmed Shehzad,0.5
Ahmed Shehzad,Mustafizur Rahman,0.1111111111111111
Mustafizur Rahman,Ahmed Shehzad,0.2
Ahmed Shehzad,Raza Hasan,0.1111111111111111
Raza Hasan,Ahmed Shehzad,0.5
Ahmed Shehzad,SP Narine,0.2222222222222222
SP Narine,Ahmed Shehzad,0.3333333333333333
Ahmed Shehzad,Shaheen Shah Afridi,0.1111111111111111
Shaheen Shah Afridi,Ahmed Shehzad,0.14285714285714285
Ahmed Shehzad,Yasir Shah,0.2222222222222222
Yasir Shah,Ahmed Shehzad,0.3
DM Bravo,Mustafizur Rahman,0.25
Mustafizur Rahman,DM Bravo,0.2
DM Bravo,SP Narine,0.25
SP Narine,DM Bravo,0.1111111111111111
DM Bravo,Shaheen Shah Afridi,0.25
Shaheen Shah Afridi,DM Bravo,0.14285714285714285
KC Sangakkara,Aamer Yamin,0.1111111111111111
Aamer Yamin,KC Sangakkara,0.5
KC Sangakkara,Mustafizur Rahman,0.1111111111111111
Mustafizur Rahman,KC Sangakkara,0.2
KC Sangakkara,Raza Hasan,0.1111111111111111
Raza Hasan,KC Sangakkara,0.5
KC Sangakkara,SP Narine,0.2222222222222222
SP Narine,KC Sangakkara,0.3333333333333333
KC Sangakkara,Shaheen Shah Afridi,0.1111111111111111
Shaheen Shah Afridi,KC Sangakkara,0.14285714285714285
KC Sangakkara,Yasir Shah,0.2222222222222222
Yasir Shah,KC Sangakkara,0.3
Shoaib Malik,Aamer Yamin,0.1111111111111111
Aamer Yamin,Shoaib Malik,0.5
Shoaib Malik,Mustafizur Rahman,0.1111111111111111
Mustafizur Rahman,Shoaib Malik,0.2
Shoaib Malik,Raza Hasan,0.1111111111111111
Raza Hasan,Shoaib Malik,0.5
Shoaib Malik,SP Narine,0.2222222222222222
SP Narine,Shoaib Malik,0.3333333333333333
Shoaib Malik,Shaheen Shah Afridi,0.2222222222222222
Shaheen Shah Afridi,Shoaib Malik,0.42857142857142855
Shoaib Malik,Yasir Shah,0.1111111111111111
Yasir Shah,Shoaib Malik,0.1
Sohaib Maqsood,Mustafizur Rahman,0.1111111111111111
Mustafizur Rahman,Sohaib Maqsood,0.2
Sohaib Maqsood,Yasir Shah,0.2222222222222222
Yasir Shah,Sohaib Maqsood,0.3
Sohail Tanvir,Shaheen Shah Afridi,0.2222222222222222
Shaheen Shah Afridi,Sohail Tanvir,0.42857142857142855
DJG Sammy,Faheem Ashraf,0.09090909090909091
Faheem Ashraf,DJG Sammy,0.08333333333333333
DJG Sammy,Shadab Khan,0.18181818181818182
Shadab Khan,DJG Sammy,0.25
DR Smith,AD Russell,0.1
AD Russell,DR Smith,0.25
DR Smith,Faheem Ashraf,0.1
Faheem Ashraf,DR Smith,0.08333333333333333
DR Smith,SR Patel,0.1
SR Patel,DR Smith,0.1111111111111111
DR Smith,Shadab Khan,0.1
Shadab Khan,DR Smith,0.08333333333333333
Haris Sohail,Faheem Ashraf,0.3333333333333333
Faheem Ashraf,Haris Sohail,0.08333333333333333
Haris Sohail,Mohammad Sami,0.3333333333333333
Mohammad Sami,Haris Sohail,0.09090909090909091
Haris Sohail,Rumman Raees,0.3333333333333333
Rumman Raees,Haris Sohail,0.3333333333333333
Kamran Akmal,AD Russell,0.07692307692307693
AD Russell,Kamran Akmal,0.25
Kamran Akmal,Faheem Ashraf,0.07692307692307693
Faheem Ashraf,Kamran Akmal,0.08333333333333333
Kamran Akmal,Mohammad Sami,0.15384615384615385
Mohammad Sami,Kamran Akmal,0.2727272727272727
Kamran Akmal,Rumman Raees,0.07692307692307693
Rumman Raees,Kamran Akmal,0.3333333333333333
Kamran Akmal,SR Patel,0.15384615384615385
SR Patel,Kamran Akmal,0.3333333333333333
Kamran Akmal,Shadab Khan,0.07692307692307693
Shadab Khan,Kamran Akmal,0.08333333333333333
Mohammad Hafeez,AD Russell,0.07692307692307693
AD Russell,Mohammad Hafeez,0.25
Mohammad Hafeez,Faheem Ashraf,0.07692307692307693
Faheem Ashraf,Mohammad Hafeez,0.08333333333333333
Mohammad Hafeez,Mohammad Sami,0.15384615384615385
Mohammad Sami,Mohammad Hafeez,0.2727272727272727
Mohammad Hafeez,Rumman Raees,0.07692307692307693
Rumman Raees,Mohammad Hafeez,0.3333333333333333
Mohammad Hafeez,Shadab Khan,0.07692307692307693
Shadab Khan,Mohammad Hafeez,0.08333333333333333
Tamim Iqbal,AD Russell,0.16666666666666666
AD Russell,Tamim Iqbal,0.25
Tamim Iqbal,Faheem Ashraf,0.16666666666666666
Faheem Ashraf,Tamim Iqbal,0.08333333333333333
Tamim Iqbal,Mohammad Sami,0.16666666666666666
Mohammad Sami,Tamim Iqbal,0.09090909090909091
Tamim Iqbal,Rumman Raees,0.16666666666666666
Rumman Raees,Tamim Iqbal,0.3333333333333333
Tamim Iqbal,SR Patel,0.16666666666666666
SR Patel,Tamim Iqbal,0.1111111111111111
Tamim Iqbal,Shadab Khan,0.16666666666666666
Shadab Khan,Tamim Iqbal,0.08333333333333333
Wahab Riaz,Rumman Raees,0.07692307692307693
Rumman Raees,Wahab Riaz,0.3333333333333333
BB McCullum,JC Archer,0.1
JC Archer,BB McCullum,0.5
BB McCullum,Mohammad Nawaz,0.2
Mohammad Nawaz,BB McCullum,0.2727272727272727
BB McCullum,Rahat Ali,0.1
Rahat Ali,BB McCullum,0.09090909090909091
CS Delport,Hassan Khan,0.5
Hassan Khan,CS Delport,0.09090909090909091
CS Delport,JC Archer,0.5
JC Archer,CS Delport,0.5
CS Delport,Mohammad Nawaz,0.5
Mohammad Nawaz,CS Delport,0.09090909090909091
Fakhar Zaman,JC Archer,0.1
JC Archer,Fakhar Zaman,0.5
Fakhar Zaman,Rahat Ali,0.2
Rahat Ali,Fakhar Zaman,0.2727272727272727
Gulraiz Sadaf,Hassan Khan,0.4
Hassan Khan,Gulraiz Sadaf,0.2727272727272727
Gulraiz Sadaf,JC Archer,0.2
JC Archer,Gulraiz Sadaf,0.5
Gulraiz Sadaf,Mohammad Nawaz,0.4
Mohammad Nawaz,Gulraiz Sadaf,0.2727272727272727
Gulraiz Sadaf,Rahat Ali,0.4
Rahat Ali,Gulraiz Sadaf,0.2727272727272727
Gulraiz Sadaf,SR Watson,0.4
SR Watson,Gulraiz Sadaf,0.3
Mustafizur Rahman,JC Archer,0.2
JC Archer,Mustafizur Rahman,0.5
Mustafizur Rahman,Rahat Ali,0.2
Rahat Ali,Mustafizur Rahman,0.09090909090909091
Raza Hasan,Hassan Khan,0.5
Hassan Khan,Raza Hasan,0.09090909090909091
Raza Hasan,Mohammad Nawaz,0.5
Mohammad Nawaz,Raza Hasan,0.09090909090909091
Raza Hasan,SR Watson,0.5
SR Watson,Raza Hasan,0.1
SP Narine,JC Archer,0.1111111111111111
JC Archer,SP Narine,0.5
SP Narine,Rahat Ali,0.2222222222222222
Rahat Ali,SP Narine,0.2727272727272727
SP Narine,SR Watson,0.2222222222222222
SR Watson,SP Narine,0.3
Shaheen Shah Afridi,JC Archer,0.14285714285714285
JC Archer,Shaheen Shah Afridi,0.5
Shaheen Shah Afridi,SR Watson,0.14285714285714285
SR Watson,Shaheen Shah Afridi,0.1
Sohail Akhtar,Hassan Khan,0.1111111111111111
Hassan Khan,Sohail Akhtar,0.09090909090909091
Sohail Akhtar,JC Archer,0.1111111111111111
JC Archer,Sohail Akhtar,0.5
Sohail Akhtar,Mohammad Nawaz,0.1111111111111111
Mohammad Nawaz,Sohail Akhtar,0.09090909090909091
Sohail Akhtar,Rahat Ali,0.1111111111111111
Rahat Ali,Sohail Akhtar,0.09090909090909091
Sohail Akhtar,SR Watson,0.1111111111111111
SR Watson,Sohail Akhtar,0.1
Umar Akmal,Hassan Khan,0.2
Hassan Khan,Umar Akmal,0.09090909090909091
Yasir Shah,JC Archer,0.1
JC Archer,Yasir Shah,0.5
Yasir Shah,SR Watson,0.1
SR Watson,Yasir Shah,0.1
Ahmed Shehzad,Faheem Ashraf,0.1111111111111111
Faheem Ashraf,Ahmed Shehzad,0.08333333333333333
Ahmed Shehzad,Mohammad Sami,0.1111111111111111
Mohammad Sami,Ahmed Shehzad,0.09090909090909091
Ahmed Shehzad,Rumman Raees,0.1111111111111111
Rumman Raees,Ahmed Shehzad,0.3333333333333333
Ahmed Shehzad,ST Finn,0.1111111111111111
ST Finn,Ahmed Shehzad,0.2
DM Bravo,Mohammad Sami,0.25
Mohammad Sami,DM Bravo,0.09090909090909091
DM Bravo,Rumman Raees,0.25
Rumman Raees,DM Bravo,0.3333333333333333
Imran Tahir,Mohammad Sami,0.1111111111111111
Mohammad Sami,Imran Tahir,0.09090909090909091
Imran Tahir,Rumman Raees,0.1111111111111111
Rumman Raees,Imran Tahir,0.3333333333333333
Junaid Khan,Rumman Raees,0.14285714285714285
Rumman Raees,Junaid Khan,0.3333333333333333
KA Pollard,AD Russell,0.1111111111111111
AD Russell,KA Pollard,0.25
KA Pollard,Faheem Ashraf,0.1111111111111111
Faheem Ashraf,KA Pollard,0.08333333333333333
KA Pollard,ST Finn,0.1111111111111111
ST Finn,KA Pollard,0.2
KA Pollard,Shadab Khan,0.1111111111111111
Shadab Khan,KA Pollard,0.08333333333333333
KC Sangakkara,Mohammad Sami,0.1111111111111111
Mohammad Sami,KC Sangakkara,0.09090909090909091
KC Sangakkara,Rumman Raees,0.1111111111111111
Rumman Raees,KC Sangakkara,0.3333333333333333
Mohammad Irfan,Rumman Raees,0.1111111111111111
Rumman Raees,Mohammad Irfan,0.3333333333333333
Saif Badar,AD Russell,0.1111111111111111
AD Russell,Saif Badar,0.25
Saif Badar,Faheem Ashraf,0.1111111111111111
Faheem Ashraf,Saif Badar,0.08333333333333333
Saif Badar,Rumman Raees,0.1111111111111111
Rumman Raees,Saif Badar,0.3333333333333333
Shoaib Malik,AD Russell,0.1111111111111111
AD Russell,Shoaib Malik,0.25
Shoaib Malik,Faheem Ashraf,0.1111111111111111
Faheem Ashraf,Shoaib Malik,0.08333333333333333
Shoaib Malik,Mohammad Sami,0.1111111111111111
Mohammad Sami,Shoaib Malik,0.09090909090909091
Shoaib Malik,ST Finn,0.1111111111111111
ST Finn,Shoaib Malik,0.2
Shoaib Malik,Shadab Khan,0.1111111111111111
Shadab Khan,Shoaib Malik,0.08333333333333333
Sohaib Maqsood,Mohammad Sami,0.1111111111111111
Mohammad Sami,Sohaib Maqsood,0.09090909090909091
Sohaib Maqsood,ST Finn,0.1111111111111111
ST Finn,Sohaib Maqsood,0.2
Sohail Tanvir,AD Russell,0.1111111111111111
AD Russell,Sohail Tanvir,0.25
Sohail Tanvir,Mohammad Sami,0.1111111111111111
Mohammad Sami,Sohail Tanvir,0.09090909090909091
Sohail Tanvir,Rumman Raees,0.1111111111111111
Rumman Raees,Sohail Tanvir,0.3333333333333333
CJ Jordan,Shahid Afridi,0.2
Shahid Afridi,CJ Jordan,0.1111111111111111
CJ Jordan,TS Mills,0.4
TS Mills,CJ Jordan,0.42857142857142855
DJG Sammy,Imad Wasim,0.09090909090909091
Imad Wasim,DJG Sammy,0.14285714285714285
DJG Sammy,Mohammad Irfan (4),0.18181818181818182
Mohammad Irfan (4),DJG Sammy,0.3
DJG Sammy,RS Bopara,0.09090909090909091
RS Bopara,DJG Sammy,0.1111111111111111
DR Smith,Imad Wasim,0.1
Imad Wasim,DR Smith,0.14285714285714285
DR Smith,Mohammad Amir,0.2
Mohammad Amir,DR Smith,0.3
DR Smith,Mohammad Irfan (4),0.2
Mohammad Irfan (4),DR Smith,0.3
DR Smith,RS Bopara,0.1
RS Bopara,DR Smith,0.1111111111111111
DR Smith,Shahid Afridi,0.2
Shahid Afridi,DR Smith,0.3333333333333333
DR Smith,TS Mills,0.1
TS Mills,DR Smith,0.14285714285714285
Haris Sohail,Imad Wasim,0.3333333333333333
Imad Wasim,Haris Sohail,0.14285714285714285
Haris Sohail,Mohammad Irfan (4),0.3333333333333333
Mohammad Irfan (4),Haris Sohail,0.1
Haris Sohail,Shahid Afridi,0.3333333333333333
Shahid Afridi,Haris Sohail,0.1111111111111111
Ibtisam Sheikh,Mohammad Irfan (4),0.25
Mohammad Irfan (4),Ibtisam Sheikh,0.1
Ibtisam Sheikh,Shahid Afridi,0.25
Shahid Afridi,Ibtisam Sheikh,0.1111111111111111
Kamran Akmal,Imad Wasim,0.07692307692307693
Imad Wasim,Kamran Akmal,0.14285714285714285
Kamran Akmal,Mohammad Amir,0.23076923076923078
Mohammad Amir,Kamran Akmal,0.4
Mohammad Asghar,Mohammad Irfan (4),0.2
Mohammad Irfan (4),Mohammad Asghar,0.1
Mohammad Hafeez,Imad Wasim,0.07692307692307693
Imad Wasim,Mohammad Hafeez,0.14285714285714285
Mohammad Hafeez,Mohammad Amir,0.15384615384615385
Mohammad Amir,Mohammad Hafeez,0.3
Mohammad Hafeez,Shahid Afridi,0.07692307692307693
Shahid Afridi,Mohammad Hafeez,0.1111111111111111
Mohammad Hafeez,TS Mills,0.07692307692307693
TS Mills,Mohammad Hafeez,0.14285714285714285
Tamim Iqbal,Imad Wasim,0.16666666666666666
Imad Wasim,Tamim Iqbal,0.14285714285714285
Tamim Iqbal,Mohammad Amir,0.16666666666666666
Mohammad Amir,Tamim Iqbal,0.1
Tamim Iqbal,TS Mills,0.16666666666666666
TS Mills,Tamim Iqbal,0.14285714285714285
Umaid Asif,RS Bopara,0.08333333333333333
RS Bopara,Umaid Asif,0.1111111111111111
Umaid Asif,Shahid Afridi,0.08333333333333333
Shahid Afridi,Umaid Asif,0.1111111111111111
Wahab Riaz,Mohammad Irfan (4),0.07692307692307693
Mohammad Irfan (4),Wahab Riaz,0.1
Wahab Riaz,TS Mills,0.15384615384615385
TS Mills,Wahab Riaz,0.42857142857142855
Babar Azam,Mustafizur Rahman,0.09090909090909091
Mustafizur Rahman,Babar Azam,0.2
CA Ingram,Agha Salman,0.09090909090909091
Agha Salman,CA Ingram,0.125
CA Ingram,Mustafizur Rahman,0.09090909090909091
Mustafizur Rahman,CA Ingram,0.2
CA Ingram,SP Narine,0.18181818181818182
SP Narine,CA Ingram,0.3333333333333333
CA Ingram,Shaheen Shah Afridi,0.18181818181818182
Shaheen Shah Afridi,CA Ingram,0.42857142857142855
CA Ingram,Yasir Shah,0.18181818181818182
Yasir Shah,CA Ingram,0.3
Imad Wasim,Mustafizur Rahman,0.14285714285714285
Mustafizur Rahman,Imad Wasim,0.2
Imad Wasim,SP Narine,0.14285714285714285
SP Narine,Imad Wasim,0.1111111111111111
Imad Wasim,Sohail Khan,0.14285714285714285
Sohail Khan,Imad Wasim,0.14285714285714285
Imad Wasim,Yasir Shah,0.14285714285714285
Yasir Shah,Imad Wasim,0.1
JL Denly,Shaheen Shah Afridi,0.09090909090909091
Shaheen Shah Afridi,JL Denly,0.14285714285714285
JL Denly,Sohail Khan,0.18181818181818182
Sohail Khan,JL Denly,0.42857142857142855
JL Denly,Yasir Shah,0.18181818181818182
Yasir Shah,JL Denly,0.3
Khurram Manzoor,SP Narine,0.16666666666666666
SP Narine,Khurram Manzoor,0.1111111111111111
Khurram Manzoor,Shaheen Shah Afridi,0.16666666666666666
Shaheen Shah Afridi,Khurram Manzoor,0.14285714285714285
Khurram Manzoor,Sohail Khan,0.16666666666666666
Sohail Khan,Khurram Manzoor,0.14285714285714285
Mohammad Irfan (4),Mustafizur Rahman,0.1
Mustafizur Rahman,Mohammad Irfan (4),0.2
Mohammad Irfan (4),Shaheen Shah Afridi,0.1
Shaheen Shah Afridi,Mohammad Irfan (4),0.14285714285714285
Mohammad Irfan (4),Sohail Khan,0.1
Sohail Khan,Mohammad Irfan (4),0.14285714285714285
Mohammad Rizwan,SP Narine,0.09090909090909091
SP Narine,Mohammad Rizwan,0.1111111111111111
RS Bopara,Agha Salman,0.1111111111111111
Agha Salman,RS Bopara,0.125
RS Bopara,Mustafizur Rahman,0.1111111111111111
Mustafizur Rahman,RS Bopara,0.2
RS Bopara,SP Narine,0.1111111111111111
SP Narine,RS Bopara,0.1111111111111111
RS Bopara,Shaheen Shah Afridi,0.2222222222222222
Shaheen Shah Afridi,RS Bopara,0.42857142857142855
RS Bopara,Sohail Khan,0.2222222222222222
Sohail Khan,RS Bopara,0.42857142857142855
RS Bopara,Yasir Shah,0.1111111111111111
Yasir Shah,RS Bopara,0.1
Shahid Afridi,Sohail Khan,0.1111111111111111
Sohail Khan,Shahid Afridi,0.14285714285714285
Asif Ali,Anwar Ali,0.08333333333333333
Anwar Ali,Asif Ali,0.09090909090909091
Asif Ali,Mohammad Nawaz,0.08333333333333333
Mohammad Nawaz,Asif Ali,0.09090909090909091
Asif Ali,Rahat Ali,0.08333333333333333
Rahat Ali,Asif Ali,0.09090909090909091
CAK Walton,Anwar Ali,0.2
Anwar Ali,CAK Walton,0.09090909090909091
CAK Walton,Mohammad Nawaz,0.2
Mohammad Nawaz,CAK Walton,0.09090909090909091
Faheem Ashraf,Rahat Ali,0.08333333333333333
Rahat Ali,Faheem Ashraf,0.09090909090909091
Faheem Ashraf,SR Watson,0.08333333333333333
SR Watson,Faheem Ashraf,0.1
Hussain Talat,JW Hastings,0.08333333333333333
JW Hastings,Hussain Talat,0.3333333333333333
Hussain Talat,Rahat Ali,0.08333333333333333
Rahat Ali,Hussain Talat,0.09090909090909091
Hussain Talat,SR Watson,0.08333333333333333
SR Watson,Hussain Talat,0.1
JP Duminy,Hassan Khan,0.1
Hassan Khan,JP Duminy,0.09090909090909091
JP Duminy,JW Hastings,0.1
JW Hastings,JP Duminy,0.3333333333333333
JP Duminy,Mohammad Nawaz,0.1
Mohammad Nawaz,JP Duminy,0.09090909090909091
JP Duminy,Rahat Ali,0.1
Rahat Ali,JP Duminy,0.09090909090909091
JP Duminy,SR Watson,0.1
SR Watson,JP Duminy,0.1
L Ronchi,Anwar Ali,0.09090909090909091
Anwar Ali,L Ronchi,0.09090909090909091
L Ronchi,Hassan Khan,0.09090909090909091
Hassan Khan,L Ronchi,0.09090909090909091
L Ronchi,JW Hastings,0.09090909090909091
JW Hastings,L Ronchi,0.3333333333333333
L Ronchi,Mohammad Nawaz,0.09090909090909091
Mohammad Nawaz,L Ronchi,0.09090909090909091
L Ronchi,Rahat Ali,0.09090909090909091
Rahat Ali,L Ronchi,0.09090909090909091
Misbah-ul-Haq,Hassan Khan,0.125
Hassan Khan,Misbah-ul-Haq,0.09090909090909091
Misbah-ul-Haq,JW Hastings,0.125
JW Hastings,Misbah-ul-Haq,0.3333333333333333
Misbah-ul-Haq,Mohammad Nawaz,0.125
Mohammad Nawaz,Misbah-ul-Haq,0.09090909090909091
Misbah-ul-Haq,Rahat Ali,0.125
Rahat Ali,Misbah-ul-Haq,0.09090909090909091
Misbah-ul-Haq,SR Watson,0.125
SR Watson,Misbah-ul-Haq,0.1
Shadab Khan,JW Hastings,0.08333333333333333
JW Hastings,Shadab Khan,0.3333333333333333
Anwar Ali,Umaid Asif,0.2727272727272727
Umaid Asif,Anwar Ali,0.16666666666666666
Anwar Ali,Wahab Riaz,0.09090909090909091
Wahab Riaz,Anwar Ali,0.07692307692307693
Asad Shafiq,Sameen Gul,0.125
Sameen Gul,Asad Shafiq,0.125
Asad Shafiq,Umaid Asif,0.125
Umaid Asif,Asad Shafiq,0.08333333333333333
Hassan Khan,Wahab Riaz,0.09090909090909091
Wahab Riaz,Hassan Khan,0.07692307692307693
JW Hastings,Umaid Asif,0.3333333333333333
Umaid Asif,JW Hastings,0.08333333333333333
JW Hastings,Wahab Riaz,0.3333333333333333
Wahab Riaz,JW Hastings,0.07692307692307693
KP Pietersen,DJG Sammy,0.1111111111111111
DJG Sammy,KP Pietersen,0.09090909090909091
KP Pietersen,Khalid Usman,0.1111111111111111
Khalid Usman,KP Pietersen,0.5
KP Pietersen,Wahab Riaz,0.1111111111111111
Wahab Riaz,KP Pietersen,0.07692307692307693
RR Rossouw,DJG Sammy,0.1
DJG Sammy,RR Rossouw,0.09090909090909091
RR Rossouw,DR Smith,0.1
DR Smith,RR Rossouw,0.1
RR Rossouw,Khalid Usman,0.1
Khalid Usman,RR Rossouw,0.5
RR Rossouw,Sameen Gul,0.1
Sameen Gul,RR Rossouw,0.125
RR Rossouw,Umaid Asif,0.1
Umaid Asif,RR Rossouw,0.08333333333333333
RR Rossouw,Wahab Riaz,0.1
Wahab Riaz,RR Rossouw,0.07692307692307693
SR Watson,DJG Sammy,0.3
DJG Sammy,SR Watson,0.18181818181818182
SR Watson,Khalid Usman,0.1
Khalid Usman,SR Watson,0.5
SR Watson,Mohammad Asghar,0.1
Mohammad Asghar,SR Watson,0.2
SR Watson,Sameen Gul,0.1
Sameen Gul,SR Watson,0.125
SR Watson,Umaid Asif,0.1
Umaid Asif,SR Watson,0.08333333333333333
SR Watson,Wahab Riaz,0.1
Wahab Riaz,SR Watson,0.07692307692307693
Sarfraz Ahmed,DJG Sammy,0.09090909090909091
DJG Sammy,Sarfraz Ahmed,0.09090909090909091
Sarfraz Ahmed,Khalid Usman,0.09090909090909091
Khalid Usman,Sarfraz Ahmed,0.5
Sarfraz Ahmed,Sameen Gul,0.09090909090909091
Sameen Gul,Sarfraz Ahmed,0.125
Sarfraz Ahmed,Umaid Asif,0.09090909090909091
Umaid Asif,Sarfraz Ahmed,0.08333333333333333
Sarfraz Ahmed,Wahab Riaz,0.09090909090909091
Wahab Riaz,Sarfraz Ahmed,0.07692307692307693
Umar Amin,DJG Sammy,0.16666666666666666
DJG Sammy,Umar Amin,0.09090909090909091
Umar Amin,Mohammad Asghar,0.16666666666666666
Mohammad Asghar,Umar Amin,0.2
Umar Amin,Sameen Gul,0.16666666666666666
Sameen Gul,Umar Amin,0.125
Umar Amin,Umaid Asif,0.16666666666666666
Umaid Asif,Umar Amin,0.08333333333333333
Umar Amin,Wahab Riaz,0.16666666666666666
Wahab Riaz,Umar Amin,0.07692307692307693
AD Russell,Mustafizur Rahman,0.25
Mustafizur Rahman,AD Russell,0.2
AD Russell,SP Narine,0.25
SP Narine,AD Russell,0.1111111111111111
AD Russell,Sohail Khan,0.25
Sohail Khan,AD Russell,0.14285714285714285
AD Russell,Yasir Shah,0.25
Yasir Shah,AD Russell,0.1
Asif Ali,Salman Irshad,0.08333333333333333
Salman Irshad,Asif Ali,0.3333333333333333
Asif Ali,Yasir Shah,0.08333333333333333
Yasir Shah,Asif Ali,0.1
Faheem Ashraf,Sohail Khan,0.25
Sohail Khan,Faheem Ashraf,0.2857142857142857
