Player1,Player2,Matches
Mohammad Sami,Sohail Akhtar,0.1111111111111111
Sohail Akhtar,SR Patel,0.1
SR Patel,Sohail Akhtar,0.125
Sohail Akhtar,Shadab Khan,0.1
Shadab Khan,Sohail Akhtar,0.08333333333333333
Sohail Akhtar,Waqas Maqsood,0.1
Waqas Maqsood,Sohail Akhtar,0.5
Yasir Shah,Faheem Ashraf,0.2
Faheem Ashraf,Yasir Shah,0.08333333333333333
Yasir Shah,Mohammad Sami,0.2
Mohammad Sami,Yasir Shah,0.1111111111111111
Babar Azam,AD Russell,0.09090909090909091
AD Russell,Babar Azam,0.25
Babar Azam,CJ Green,0.09090909090909091
CJ Green,Babar Azam,0.2
Babar Azam,Junaid Khan,0.09090909090909091
Junaid Khan,Babar Azam,0.14285714285714285
Babar Azam,Mohammad Ilyas,0.09090909090909091
Mohammad Ilyas,Babar Azam,0.125
Babar Azam,Mohammad Irfan,0.09090909090909091
Mohammad Irfan,Babar Azam,0.1111111111111111
Babar Azam,Shahid Afridi,0.09090909090909091
Shahid Afridi,Babar Azam,0.125
CA Ingram,AD Russell,0.09090909090909091
AD Russell,CA Ingram,0.25
Imad Wasim,AD Russell,0.09090909090909091
AD Russell,Imad Wasim,0.25
Imad Wasim,CJ Green,0.09090909090909091
CJ Green,Imad Wasim,0.2
LS Livingstone,AD Russell,0.09090909090909091
AD Russell,LS Livingstone,0.25
LS Livingstone,CJ Green,0.09090909090909091
CJ Green,LS Livingstone,0.2
LS Livingstone,Junaid Khan,0.09090909090909091
Junaid Khan,LS Livingstone,0.14285714285714285
LS Livingstone,Mohammad Ilyas,0.09090909090909091
Mohammad Ilyas,LS Livingstone,0.125
LS Livingstone,Mohammad Irfan,0.09090909090909091
Mohammad Irfan,LS Livingstone,0.1111111111111111
LS Livingstone,Shahid Afridi,0.09090909090909091
Shahid Afridi,LS Livingstone,0.125
Mohammad Rizwan,Junaid Khan,0.2
Junaid Khan,Mohammad Rizwan,0.14285714285714285
RS Bopara,AD Russell,0.5
AD Russell,RS Bopara,0.25
RS Bopara,Junaid Khan,0.5
Junaid Khan,RS Bopara,0.14285714285714285
Sikandar Raza,AD Russell,0.3333333333333333
AD Russell,Sikandar Raza,0.25
Sikandar Raza,Junaid Khan,0.3333333333333333
Junaid Khan,Sikandar Raza,0.14285714285714285
Sohail Khan,Junaid Khan,0.2
Junaid Khan,Sohail Khan,0.14285714285714285
ADS Fletcher,Mohammad Irfan (4),0.25
Mohammad Irfan (4),ADS Fletcher,0.3333333333333333
ADS Fletcher,Mohammad Nawaz,0.5
Mohammad Nawaz,ADS Fletcher,0.25
KA Pollard,Fawad Ahmed,0.23076923076923078
Fawad Ahmed,KA Pollard,0.3333333333333333
KA Pollard,Ghulam Mudassar,0.07692307692307693
Ghulam Mudassar,KA Pollard,0.2
KA Pollard,Mohammad Irfan (4),0.07692307692307693
Mohammad Irfan (4),KA Pollard,0.3333333333333333
KA Pollard,Mohammad Nawaz,0.07692307692307693
Mohammad Nawaz,KA Pollard,0.08333333333333333
Kamran Akmal,Fawad Ahmed,0.15384615384615385
Fawad Ahmed,Kamran Akmal,0.25
Kamran Akmal,Ghulam Mudassar,0.07692307692307693
Ghulam Mudassar,Kamran Akmal,0.2
Kamran Akmal,Mohammad Irfan (4),0.07692307692307693
Mohammad Irfan (4),Kamran Akmal,0.3333333333333333
Kamran Akmal,Mohammad Nawaz,0.23076923076923078
Mohammad Nawaz,Kamran Akmal,0.3333333333333333
Kamran Akmal,Sohail Tanvir,0.23076923076923078
Sohail Tanvir,Kamran Akmal,0.3333333333333333
LA Dawson,Ghulam Mudassar,0.09090909090909091
Ghulam Mudassar,LA Dawson,0.2
LA Dawson,Mohammad Irfan (4),0.09090909090909091
Mohammad Irfan (4),LA Dawson,0.3333333333333333
LA Dawson,Mohammad Nawaz,0.09090909090909091
Mohammad Nawaz,LA Dawson,0.08333333333333333
LA Dawson,Sohail Tanvir,0.09090909090909091
Sohail Tanvir,LA Dawson,0.08333333333333333
Misbah-ul-Haq,Fawad Ahmed,0.3333333333333333
Fawad Ahmed,Misbah-ul-Haq,0.08333333333333333
Misbah-ul-Haq,Ghulam Mudassar,0.3333333333333333
Ghulam Mudassar,Misbah-ul-Haq,0.2
Misbah-ul-Haq,Mohammad Irfan (4),0.3333333333333333
Mohammad Irfan (4),Misbah-ul-Haq,0.3333333333333333
Misbah-ul-Haq,Mohammad Nawaz,0.3333333333333333
Mohammad Nawaz,Misbah-ul-Haq,0.08333333333333333
Misbah-ul-Haq,Sohail Tanvir,0.3333333333333333
Sohail Tanvir,Misbah-ul-Haq,0.08333333333333333
Sohaib Maqsood,Fawad Ahmed,0.4
Fawad Ahmed,Sohaib Maqsood,0.25
Sohaib Maqsood,Ghulam Mudassar,0.2
Ghulam Mudassar,Sohaib Maqsood,0.2
Sohaib Maqsood,Mohammad Irfan (4),0.2
Mohammad Irfan (4),Sohaib Maqsood,0.3333333333333333
Sohaib Maqsood,Mohammad Nawaz,0.4
Mohammad Nawaz,Sohaib Maqsood,0.25
Sohaib Maqsood,Sohail Tanvir,0.4
Sohail Tanvir,Sohaib Maqsood,0.25
Asif Ali,Junaid Khan,0.08333333333333333
Junaid Khan,Asif Ali,0.14285714285714285
Asif Ali,Shahid Afridi,0.16666666666666666
Shahid Afridi,Asif Ali,0.375
CS Delport,Ali Shafiq,0.08333333333333333
Ali Shafiq,CS Delport,0.5
CS Delport,Mohammad Irfan,0.08333333333333333
Mohammad Irfan,CS Delport,0.1111111111111111
Faheem Ashraf,AD Russell,0.08333333333333333
AD Russell,Faheem Ashraf,0.25
Faheem Ashraf,Ali Shafiq,0.08333333333333333
Ali Shafiq,Faheem Ashraf,0.5
Faheem Ashraf,Junaid Khan,0.16666666666666666
Junaid Khan,Faheem Ashraf,0.42857142857142855
Hussain Talat,AD Russell,0.1
AD Russell,Hussain Talat,0.25
Hussain Talat,Ali Shafiq,0.1
Ali Shafiq,Hussain Talat,0.5
Hussain Talat,Junaid Khan,0.2
Junaid Khan,Hussain Talat,0.42857142857142855
Hussain Talat,Mohammad Irfan,0.2
Mohammad Irfan,Hussain Talat,0.3333333333333333
Hussain Talat,Shahid Afridi,0.2
Shahid Afridi,Hussain Talat,0.375
L Ronchi,AD Russell,0.08333333333333333
AD Russell,L Ronchi,0.25
L Ronchi,Ali Shafiq,0.08333333333333333
Ali Shafiq,L Ronchi,0.5
L Ronchi,CJ Green,0.08333333333333333
CJ Green,L Ronchi,0.2
L Ronchi,Mohammad Irfan,0.16666666666666666
Mohammad Irfan,L Ronchi,0.3333333333333333
L Ronchi,Shahid Afridi,0.08333333333333333
Shahid Afridi,L Ronchi,0.125
PD Salt,Junaid Khan,0.16666666666666666
Junaid Khan,PD Salt,0.14285714285714285
PD Salt,Shahid Afridi,0.16666666666666666
Shahid Afridi,PD Salt,0.125
Rizwan Hussain,Ali Shafiq,0.25
Ali Shafiq,Rizwan Hussain,0.5
Rizwan Hussain,CJ Green,0.25
CJ Green,Rizwan Hussain,0.2
Rizwan Hussain,Mohammad Irfan,0.25
Mohammad Irfan,Rizwan Hussain,0.1111111111111111
SR Patel,AD Russell,0.125
AD Russell,SR Patel,0.25
SR Patel,Ali Shafiq,0.125
Ali Shafiq,SR Patel,0.5
SR Patel,Junaid Khan,0.25
Junaid Khan,SR Patel,0.42857142857142855
SR Patel,Mohammad Irfan,0.25
Mohammad Irfan,SR Patel,0.3333333333333333
SR Patel,Shahid Afridi,0.25
Shahid Afridi,SR Patel,0.375
Shadab Khan,Ali Shafiq,0.08333333333333333
Ali Shafiq,Shadab Khan,0.5
Shadab Khan,Junaid Khan,0.08333333333333333
Junaid Khan,Shadab Khan,0.14285714285714285
Shadab Khan,Mohammad Irfan,0.16666666666666666
Mohammad Irfan,Shadab Khan,0.3333333333333333
Shadab Khan,Shahid Afridi,0.16666666666666666
Shahid Afridi,Shadab Khan,0.375
AB de Villiers,Sikandar Raza,0.14285714285714285
Sikandar Raza,AB de Villiers,0.3333333333333333
AB de Villiers,Umer Khan,0.2857142857142857
Umer Khan,AB de Villiers,0.2727272727272727
AP Devcich,Imad Wasim,0.2
Imad Wasim,AP Devcich,0.09090909090909091
AP Devcich,Mohammad Amir,0.2
Mohammad Amir,AP Devcich,0.1111111111111111
AP Devcich,Sikandar Raza,0.2
Sikandar Raza,AP Devcich,0.3333333333333333
AP Devcich,Sohail Khan,0.2
Sohail Khan,AP Devcich,0.2
AP Devcich,Umer Khan,0.2
Umer Khan,AP Devcich,0.09090909090909091
AP Devcich,Usman Shinwari,0.2
Usman Shinwari,AP Devcich,0.1111111111111111
BRM Taylor,Imad Wasim,0.25
Imad Wasim,BRM Taylor,0.09090909090909091
BRM Taylor,Mohammad Amir,0.25
Mohammad Amir,BRM Taylor,0.1111111111111111
BRM Taylor,Sohail Khan,0.25
Sohail Khan,BRM Taylor,0.2
BRM Taylor,Usman Shinwari,0.25
Usman Shinwari,BRM Taylor,0.1111111111111111
Fakhar Zaman,Imad Wasim,0.2
Imad Wasim,Fakhar Zaman,0.2727272727272727
Fakhar Zaman,Mohammad Amir,0.2
Mohammad Amir,Fakhar Zaman,0.3333333333333333
Fakhar Zaman,Sikandar Raza,0.1
Sikandar Raza,Fakhar Zaman,0.3333333333333333
Fakhar Zaman,Sohail Khan,0.1
Sohail Khan,Fakhar Zaman,0.2
Fakhar Zaman,Umer Khan,0.1
Umer Khan,Fakhar Zaman,0.09090909090909091
Fakhar Zaman,Usman Shinwari,0.1
Usman Shinwari,Fakhar Zaman,0.1111111111111111
GC Viljoen,Mohammad Amir,0.5
Mohammad Amir,GC Viljoen,0.1111111111111111
GC Viljoen,Sohail Khan,0.5
Sohail Khan,GC Viljoen,0.2
Mohammad Hafeez,Imad Wasim,0.5
Imad Wasim,Mohammad Hafeez,0.09090909090909091
Mohammad Hafeez,Umer Khan,0.5
Umer Khan,Mohammad Hafeez,0.09090909090909091
Sohail Akhtar,Imad Wasim,0.1
Imad Wasim,Sohail Akhtar,0.09090909090909091
Sohail Akhtar,Mohammad Amir,0.2
Mohammad Amir,Sohail Akhtar,0.3333333333333333
Sohail Akhtar,Sohail Khan,0.1
Sohail Khan,Sohail Akhtar,0.2
Sohail Akhtar,Umer Khan,0.2
Umer Khan,Sohail Akhtar,0.2727272727272727
Sohail Akhtar,Usman Shinwari,0.1
Usman Shinwari,Sohail Akhtar,0.1111111111111111
Yasir Shah,Mohammad Amir,0.2
Mohammad Amir,Yasir Shah,0.1111111111111111
Yasir Shah,Sohail Khan,0.2
Sohail Khan,Yasir Shah,0.2
Asif Ali,DR Smith,0.08333333333333333
DR Smith,Asif Ali,0.2
Asif Ali,Fawad Ahmed,0.08333333333333333
Fawad Ahmed,Asif Ali,0.08333333333333333
Asif Ali,Ghulam Mudassar,0.08333333333333333
Ghulam Mudassar,Asif Ali,0.2
Asif Ali,Mohammad Irfan (4),0.08333333333333333
Mohammad Irfan (4),Asif Ali,0.3333333333333333
Asif Ali,Mohammad Nawaz,0.08333333333333333
Mohammad Nawaz,Asif Ali,0.08333333333333333
Asif Ali,Sohail Tanvir,0.08333333333333333
Sohail Tanvir,Asif Ali,0.08333333333333333
CS Delport,Fawad Ahmed,0.08333333333333333
Fawad Ahmed,CS Delport,0.08333333333333333
CS Delport,Ghulam Mudassar,0.08333333333333333
Ghulam Mudassar,CS Delport,0.2
CS Delport,Mohammad Irfan (4),0.08333333333333333
Mohammad Irfan (4),CS Delport,0.3333333333333333
CS Delport,Sohail Tanvir,0.08333333333333333
Sohail Tanvir,CS Delport,0.08333333333333333
Faheem Ashraf,Fawad Ahmed,0.25
Fawad Ahmed,Faheem Ashraf,0.16666666666666666
Faheem Ashraf,Mohammad Nawaz,0.08333333333333333
Mohammad Nawaz,Faheem Ashraf,0.08333333333333333
Hussain Talat,Fawad Ahmed,0.1
Fawad Ahmed,Hussain Talat,0.08333333333333333
Hussain Talat,Ghulam Mudassar,0.1
Ghulam Mudassar,Hussain Talat,0.2
Hussain Talat,Mohammad Irfan (4),0.1
Mohammad Irfan (4),Hussain Talat,0.3333333333333333
Hussain Talat,Mohammad Nawaz,0.1
Mohammad Nawaz,Hussain Talat,0.08333333333333333
L Ronchi,Sohail Tanvir,0.08333333333333333
Sohail Tanvir,L Ronchi,0.08333333333333333
Mohammad Sami,Ghulam Mudassar,0.1111111111111111
Ghulam Mudassar,Mohammad Sami,0.2
Mohammad Sami,Sohail Tanvir,0.1111111111111111
Sohail Tanvir,Mohammad Sami,0.08333333333333333
Rizwan Hussain,Ghulam Mudassar,0.25
Ghulam Mudassar,Rizwan Hussain,0.2
Rizwan Hussain,Mohammad Nawaz,0.25
Mohammad Nawaz,Rizwan Hussain,0.08333333333333333
Rizwan Hussain,Sohail Tanvir,0.25
Sohail Tanvir,Rizwan Hussain,0.08333333333333333
SR Patel,Ghulam Mudassar,0.125
Ghulam Mudassar,SR Patel,0.2
SR Patel,Mohammad Irfan (4),0.125
Mohammad Irfan (4),SR Patel,0.3333333333333333
SR Patel,Sohail Tanvir,0.125
Sohail Tanvir,SR Patel,0.08333333333333333
Shadab Khan,Sohail Tanvir,0.08333333333333333
Sohail Tanvir,Shadab Khan,0.08333333333333333
WD Parnell,Fawad Ahmed,0.3333333333333333
Fawad Ahmed,WD Parnell,0.08333333333333333
WD Parnell,Ghulam Mudassar,0.3333333333333333
Ghulam Mudassar,WD Parnell,0.2
WD Parnell,Mohammad Irfan (4),0.3333333333333333
Mohammad Irfan (4),WD Parnell,0.3333333333333333
WD Parnell,Mohammad Nawaz,0.3333333333333333
Mohammad Nawaz,WD Parnell,0.08333333333333333
WD Parnell,Sohail Tanvir,0.3333333333333333
Sohail Tanvir,WD Parnell,0.08333333333333333
AB de Villiers,Hasan Ali,0.14285714285714285
Hasan Ali,AB de Villiers,0.07692307692307693
AB de Villiers,Umaid Asif,0.14285714285714285
Umaid Asif,AB de Villiers,0.125
AP Devcich,Hasan Ali,0.4
Hasan Ali,AP Devcich,0.23076923076923078
AP Devcich,Ibtisam Sheikh,0.2
Ibtisam Sheikh,AP Devcich,0.25
AP Devcich,KA Pollard,0.2
KA Pollard,AP Devcich,0.07692307692307693
AP Devcich,Umaid Asif,0.2
Umaid Asif,AP Devcich,0.125
AP Devcich,Wahab Riaz,0.2
Wahab Riaz,AP Devcich,0.07692307692307693
Agha Salman,Ibtisam Sheikh,0.3333333333333333
Ibtisam Sheikh,Agha Salman,0.25
Agha Salman,KA Pollard,0.3333333333333333
KA Pollard,Agha Salman,0.07692307692307693
Agha Salman,Wahab Riaz,0.3333333333333333
Wahab Riaz,Agha Salman,0.07692307692307693
BRM Taylor,Hasan Ali,0.25
Hasan Ali,BRM Taylor,0.07692307692307693
Fakhar Zaman,Hasan Ali,0.2
Hasan Ali,Fakhar Zaman,0.23076923076923078
Fakhar Zaman,Umaid Asif,0.1
Umaid Asif,Fakhar Zaman,0.125
GC Viljoen,Ibtisam Sheikh,0.5
Ibtisam Sheikh,GC Viljoen,0.25
GC Viljoen,KA Pollard,0.5
KA Pollard,GC Viljoen,0.07692307692307693
Haris Rauf,Wahab Riaz,0.1
Wahab Riaz,Haris Rauf,0.07692307692307693
Hassan Khan,Ibtisam Sheikh,0.5
Ibtisam Sheikh,Hassan Khan,0.25
Hassan Khan,KA Pollard,0.5
KA Pollard,Hassan Khan,0.07692307692307693
Rahat Ali,Hasan Ali,0.14285714285714285
Hasan Ali,Rahat Ali,0.07692307692307693
Shaheen Shah Afridi,Hasan Ali,0.125
Hasan Ali,Shaheen Shah Afridi,0.07692307692307693
Shaheen Shah Afridi,Ibtisam Sheikh,0.125
Ibtisam Sheikh,Shaheen Shah Afridi,0.25
Shaheen Shah Afridi,Wahab Riaz,0.25
Wahab Riaz,Shaheen Shah Afridi,0.23076923076923078
Sohail Akhtar,Hasan Ali,0.1
Hasan Ali,Sohail Akhtar,0.07692307692307693
Sohail Akhtar,Umaid Asif,0.1
Umaid Asif,Sohail Akhtar,0.125
AD Russell,Ghulam Mudassar,0.25
Ghulam Mudassar,AD Russell,0.2
AD Russell,Mohammad Irfan (4),0.25
Mohammad Irfan (4),AD Russell,0.3333333333333333
AD Russell,Sohail Tanvir,0.25
Sohail Tanvir,AD Russell,0.08333333333333333
DT Christian,Fawad Ahmed,0.125
Fawad Ahmed,DT Christian,0.08333333333333333
DT Christian,Ghulam Mudassar,0.125
Ghulam Mudassar,DT Christian,0.2
DT Christian,Mohammad Irfan (4),0.125
Mohammad Irfan (4),DT Christian,0.3333333333333333
DT Christian,Mohammad Nawaz,0.125
Mohammad Nawaz,DT Christian,0.08333333333333333
DT Christian,Sohail Tanvir,0.125
Sohail Tanvir,DT Christian,0.08333333333333333
JM Vince,Mohammad Irfan (4),0.125
Mohammad Irfan (4),JM Vince,0.3333333333333333
JM Vince,Mohammad Nawaz,0.25
Mohammad Nawaz,JM Vince,0.25
JM Vince,Sohail Tanvir,0.25
Sohail Tanvir,JM Vince,0.25
LJ Evans,Fawad Ahmed,0.2
Fawad Ahmed,LJ Evans,0.08333333333333333
LJ Evans,Ghulam Mudassar,0.2
Ghulam Mudassar,LJ Evans,0.2
LJ Evans,Mohammad Irfan (4),0.2
Mohammad Irfan (4),LJ Evans,0.3333333333333333
LJ Evans,Mohammad Nawaz,0.2
Mohammad Nawaz,LJ Evans,0.08333333333333333
LJ Evans,Sohail Tanvir,0.2
Sohail Tanvir,LJ Evans,0.08333333333333333
Nauman Ali,Ghulam Mudassar,0.25
Ghulam Mudassar,Nauman Ali,0.2
Shahid Afridi,Mohammad Irfan (4),0.125
Mohammad Irfan (4),Shahid Afridi,0.3333333333333333
Shakeel Ansar,Ghulam Mudassar,1.0
Ghulam Mudassar,Shakeel Ansar,0.2
Shakeel Ansar,Sohail Tanvir,1.0
Sohail Tanvir,Shakeel Ansar,0.08333333333333333
Shan Masood,Fawad Ahmed,0.25
Fawad Ahmed,Shan Masood,0.08333333333333333
Shan Masood,Mohammad Irfan (4),0.25
Mohammad Irfan (4),Shan Masood,0.3333333333333333
Shan Masood,Mohammad Nawaz,0.25
Mohammad Nawaz,Shan Masood,0.08333333333333333
Shan Masood,Sohail Tanvir,0.25
Sohail Tanvir,Shan Masood,0.08333333333333333
Shoaib Malik,Fawad Ahmed,0.2
Fawad Ahmed,Shoaib Malik,0.25
Shoaib Malik,Ghulam Mudassar,0.1
Ghulam Mudassar,Shoaib Malik,0.2
Shoaib Malik,Mohammad Irfan (4),0.1
Mohammad Irfan (4),Shoaib Malik,0.3333333333333333
Shoaib Malik,Mohammad Nawaz,0.2
Mohammad Nawaz,Shoaib Malik,0.25
Shoaib Malik,Sohail Tanvir,0.2
Sohail Tanvir,Shoaib Malik,0.25
DJG Sammy,Aamer Yamin,0.07692307692307693
Aamer Yamin,DJG Sammy,0.125
DJG Sammy,Mohammad Amir,0.15384615384615385
Mohammad Amir,DJG Sammy,0.3333333333333333
DJG Sammy,Usman Shinwari,0.07692307692307693
Usman Shinwari,DJG Sammy,0.1111111111111111
Hasan Ali,Aamer Yamin,0.07692307692307693
Aamer Yamin,Hasan Ali,0.125
Hasan Ali,Mohammad Amir,0.07692307692307693
Mohammad Amir,Hasan Ali,0.1111111111111111
Imam-ul-Haq,Aamer Yamin,0.08333333333333333
Aamer Yamin,Imam-ul-Haq,0.125
Imam-ul-Haq,Imad Wasim,0.16666666666666666
Imad Wasim,Imam-ul-Haq,0.2727272727272727
Imam-ul-Haq,Mohammad Amir,0.16666666666666666
Mohammad Amir,Imam-ul-Haq,0.3333333333333333
Imam-ul-Haq,Sikandar Raza,0.08333333333333333
Sikandar Raza,Imam-ul-Haq,0.3333333333333333
Imam-ul-Haq,Usman Shinwari,0.16666666666666666
Usman Shinwari,Imam-ul-Haq,0.3333333333333333
KA Pollard,Imad Wasim,0.07692307692307693
Imad Wasim,KA Pollard,0.09090909090909091
KA Pollard,Sikandar Raza,0.07692307692307693
Sikandar Raza,KA Pollard,0.3333333333333333
Kamran Akmal,Aamer Yamin,0.07692307692307693
Aamer Yamin,Kamran Akmal,0.125
Kamran Akmal,Mohammad Amir,0.15384615384615385
Mohammad Amir,Kamran Akmal,0.3333333333333333
LA Dawson,Aamer Yamin,0.09090909090909091
Aamer Yamin,LA Dawson,0.125
LA Dawson,Imad Wasim,0.18181818181818182
Imad Wasim,LA Dawson,0.2727272727272727
LA Dawson,Mohammad Amir,0.18181818181818182
Mohammad Amir,LA Dawson,0.3333333333333333
LA Dawson,Sikandar Raza,0.09090909090909091
Sikandar Raza,LA Dawson,0.3333333333333333
LA Dawson,Usman Shinwari,0.09090909090909091
Usman Shinwari,LA Dawson,0.1111111111111111
Umar Amin,Aamer Yamin,0.09090909090909091
Aamer Yamin,Umar Amin,0.125
Umar Amin,Imad Wasim,0.09090909090909091
Imad Wasim,Umar Amin,0.09090909090909091
Umar Amin,Mohammad Amir,0.09090909090909091
Mohammad Amir,Umar Amin,0.1111111111111111
Umar Amin,Sikandar Raza,0.09090909090909091
Sikandar Raza,Umar Amin,0.3333333333333333
Umar Amin,Usman Shinwari,0.09090909090909091
Usman Shinwari,Umar Amin,0.1111111111111111
WL Madsen,Sikandar Raza,0.5
Sikandar Raza,WL Madsen,0.3333333333333333
Wahab Riaz,Mohammad Amir,0.15384615384615385
Mohammad Amir,Wahab Riaz,0.3333333333333333
Wahab Riaz,Usman Shinwari,0.15384615384615385
Usman Shinwari,Wahab Riaz,0.3333333333333333
AD Russell,S Lamichhane,0.25
S Lamichhane,AD Russell,0.14285714285714285
AD Russell,Shaheen Shah Afridi,0.25
Shaheen Shah Afridi,AD Russell,0.125
DT Christian,D Wiese,0.125
D Wiese,DT Christian,0.14285714285714285
DT Christian,Haris Rauf,0.125
Haris Rauf,DT Christian,0.1
DT Christian,S Lamichhane,0.125
S Lamichhane,DT Christian,0.14285714285714285
DT Christian,Shaheen Shah Afridi,0.125
Shaheen Shah Afridi,DT Christian,0.125
Hammad Azam,Haris Rauf,0.2
Haris Rauf,Hammad Azam,0.1
JM Vince,D Wiese,0.125
D Wiese,JM Vince,0.14285714285714285
JM Vince,Haris Rauf,0.125
Haris Rauf,JM Vince,0.1
JM Vince,Rahat Ali,0.125
Rahat Ali,JM Vince,0.14285714285714285
JM Vince,S Lamichhane,0.125
S Lamichhane,JM Vince,0.14285714285714285
JM Vince,Shaheen Shah Afridi,0.125
Shaheen Shah Afridi,JM Vince,0.125
LJ Evans,D Wiese,0.2
D Wiese,LJ Evans,0.14285714285714285
LJ Evans,Haris Rauf,0.2
Haris Rauf,LJ Evans,0.1
LJ Evans,S Lamichhane,0.2
S Lamichhane,LJ Evans,0.14285714285714285
LJ Evans,Shaheen Shah Afridi,0.2
Shaheen Shah Afridi,LJ Evans,0.125
Mohammad Irfan (5),Haris Rauf,0.5
Haris Rauf,Mohammad Irfan (5),0.1
Shoaib Malik,Rahat Ali,0.1
Rahat Ali,Shoaib Malik,0.14285714285714285
Shoaib Malik,S Lamichhane,0.1
S Lamichhane,Shoaib Malik,0.14285714285714285
Umar Siddiq,D Wiese,0.14285714285714285
D Wiese,Umar Siddiq,0.14285714285714285
Umar Siddiq,Haris Rauf,0.14285714285714285
Haris Rauf,Umar Siddiq,0.1
Umar Siddiq,Rahat Ali,0.14285714285714285
Rahat Ali,Umar Siddiq,0.14285714285714285
Umar Siddiq,S Lamichhane,0.14285714285714285
S Lamichhane,Umar Siddiq,0.14285714285714285
Umar Siddiq,Shaheen Shah Afridi,0.14285714285714285
Shaheen Shah Afridi,Umar Siddiq,0.125
Asif Ali,Hasan Ali,0.16666666666666666
Hasan Ali,Asif Ali,0.23076923076923078
Asif Ali,Sameen Gul,0.08333333333333333
Sameen Gul,Asif Ali,0.14285714285714285
CS Delport,Hasan Ali,0.16666666666666666
Hasan Ali,CS Delport,0.23076923076923078
CS Delport,KA Pollard,0.4166666666666667
KA Pollard,CS Delport,0.3076923076923077
CS Delport,LA Dawson,0.16666666666666666
LA Dawson,CS Delport,0.2727272727272727
CS Delport,Umaid Asif,0.16666666666666666
Umaid Asif,CS Delport,0.375
CS Delport,Wahab Riaz,0.16666666666666666
Wahab Riaz,CS Delport,0.23076923076923078
Faheem Ashraf,Sameen Gul,0.08333333333333333
Sameen Gul,Faheem Ashraf,0.14285714285714285
Faheem Ashraf,Umaid Asif,0.08333333333333333
Umaid Asif,Faheem Ashraf,0.125
Hussain Talat,KA Pollard,0.1
KA Pollard,Hussain Talat,0.07692307692307693
IR Bell,Hasan Ali,1.0
Hasan Ali,IR Bell,0.07692307692307693
IR Bell,KA Pollard,1.0
KA Pollard,IR Bell,0.07692307692307693
IR Bell,LA Dawson,1.0
LA Dawson,IR Bell,0.09090909090909091
IR Bell,Sameen Gul,1.0
Sameen Gul,IR Bell,0.14285714285714285
IR Bell,Umaid Asif,1.0
Umaid Asif,IR Bell,0.125
IR Bell,Wahab Riaz,1.0
Wahab Riaz,IR Bell,0.07692307692307693
L Ronchi,Hasan Ali,0.16666666666666666
Hasan Ali,L Ronchi,0.23076923076923078
L Ronchi,Sameen Gul,0.08333333333333333
Sameen Gul,L Ronchi,0.14285714285714285
L Ronchi,Umaid Asif,0.08333333333333333
Umaid Asif,L Ronchi,0.125
Mohammad Sami,Hasan Ali,0.1111111111111111
Hasan Ali,Mohammad Sami,0.07692307692307693
Mohammad Sami,Wahab Riaz,0.2222222222222222
Wahab Riaz,Mohammad Sami,0.23076923076923078
Muhammad Musa,Wahab Riaz,0.14285714285714285
Wahab Riaz,Muhammad Musa,0.07692307692307693
SR Patel,Hasan Ali,0.125
Hasan Ali,SR Patel,0.07692307692307693
